Freq.	V(Vin)/I(V1)
1.38356637897125e+004	(9.18221686387213e+001dB,1.79999985151101e+002°)
1.38675582887136e+004	(9.18221686387245e+001dB,1.79999985208160e+002°)
1.38995263121282e+004	(9.18221686387277e+001dB,1.79999985265140e+002°)
1.39315680294477e+004	(9.18221686387310e+001dB,1.79999985322042e+002°)
1.39636836105541e+004	(9.18221686387342e+001dB,1.79999985378866e+002°)
1.39958732257208e+004	(9.18221686387375e+001dB,1.79999985435613e+002°)
1.40281370456142e+004	(9.18221686387408e+001dB,1.79999985492282e+002°)
1.40604752412938e+004	(9.18221686387441e+001dB,1.79999985548874e+002°)
1.40928879842134e+004	(9.18221686387474e+001dB,1.79999985605390e+002°)
1.41253754462222e+004	(9.18221686387508e+001dB,1.79999985661830e+002°)
1.41579377995654e+004	(9.18221686387541e+001dB,1.79999985718194e+002°)
1.41905752168855e+004	(9.18221686387575e+001dB,1.79999985774481e+002°)
1.42232878712228e+004	(9.18221686387609e+001dB,1.79999985830694e+002°)
1.42560759360164e+004	(9.18221686387643e+001dB,1.79999985886831e+002°)
1.42889395851056e+004	(9.18221686387677e+001dB,1.79999985942894e+002°)
1.43218789927300e+004	(9.18221686387711e+001dB,1.79999985998882e+002°)
1.43548943335311e+004	(9.18221686387746e+001dB,1.79999986054795e+002°)
1.43879857825530e+004	(9.18221686387781e+001dB,1.79999986110635e+002°)
1.44211535152432e+004	(9.18221686387815e+001dB,1.79999986166401e+002°)
1.44543977074538e+004	(9.18221686387850e+001dB,1.79999986222094e+002°)
1.44877185354421e+004	(9.18221686387886e+001dB,1.79999986277714e+002°)
1.45211161758719e+004	(9.18221686387921e+001dB,1.79999986333261e+002°)
1.45545908058141e+004	(9.18221686387956e+001dB,1.79999986388735e+002°)
1.45881426027479e+004	(9.18221686387992e+001dB,1.79999986444138e+002°)
1.46217717445616e+004	(9.18221686388028e+001dB,1.79999986499468e+002°)
1.46554784095535e+004	(9.18221686388063e+001dB,1.79999986554727e+002°)
1.46892627764331e+004	(9.18221686388100e+001dB,1.79999986609915e+002°)
1.47231250243216e+004	(9.18221686388136e+001dB,1.79999986665031e+002°)
1.47570653327533e+004	(9.18221686388172e+001dB,1.79999986720077e+002°)
1.47910838816764e+004	(9.18221686388209e+001dB,1.79999986775053e+002°)
1.48251808514539e+004	(9.18221686388246e+001dB,1.79999986829958e+002°)
1.48593564228644e+004	(9.18221686388283e+001dB,1.79999986884794e+002°)
1.48936107771035e+004	(9.18221686388320e+001dB,1.79999986939560e+002°)
1.49279440957843e+004	(9.18221686388357e+001dB,1.79999986994257e+002°)
1.49623565609386e+004	(9.18221686388395e+001dB,1.79999987048884e+002°)
1.49968483550180e+004	(9.18221686388432e+001dB,1.79999987103444e+002°)
1.50314196608945e+004	(9.18221686388470e+001dB,1.79999987157934e+002°)
1.50660706618617e+004	(9.18221686388508e+001dB,1.79999987212357e+002°)
1.51008015416357e+004	(9.18221686388546e+001dB,1.79999987266712e+002°)
1.51356124843563e+004	(9.18221686388585e+001dB,1.79999987320999e+002°)
1.51705036745876e+004	(9.18221686388623e+001dB,1.79999987375220e+002°)
1.52054752973191e+004	(9.18221686388662e+001dB,1.79999987429373e+002°)
1.52405275379671e+004	(9.18221686388701e+001dB,1.79999987483460e+002°)
1.52756605823749e+004	(9.18221686388740e+001dB,1.79999987537480e+002°)
1.53108746168144e+004	(9.18221686388779e+001dB,1.79999987591434e+002°)
1.53461698279871e+004	(9.18221686388818e+001dB,1.79999987645322e+002°)
1.53815464030245e+004	(9.18221686388858e+001dB,1.79999987699145e+002°)
1.54170045294897e+004	(9.18221686388898e+001dB,1.79999987752903e+002°)
1.54525443953782e+004	(9.18221686388938e+001dB,1.79999987806596e+002°)
1.54881661891189e+004	(9.18221686388978e+001dB,1.79999987860224e+002°)
1.55238700995749e+004	(9.18221686389018e+001dB,1.79999987913787e+002°)
1.55596563160448e+004	(9.18221686389059e+001dB,1.79999987967287e+002°)
1.55955250282636e+004	(9.18221686389099e+001dB,1.79999988020723e+002°)
1.56314764264035e+004	(9.18221686389140e+001dB,1.79999988074095e+002°)
1.56675107010755e+004	(9.18221686389182e+001dB,1.79999988127404e+002°)
1.57036280433295e+004	(9.18221686389223e+001dB,1.79999988180650e+002°)
1.57398286446562e+004	(9.18221686389264e+001dB,1.79999988233834e+002°)
1.57761126969874e+004	(9.18221686389306e+001dB,1.79999988286955e+002°)
1.58124803926978e+004	(9.18221686389348e+001dB,1.79999988340014e+002°)
1.58489319246051e+004	(9.18221686389390e+001dB,1.79999988393011e+002°)
1.58854674859717e+004	(9.18221686389432e+001dB,1.79999988445947e+002°)
1.59220872705056e+004	(9.18221686389474e+001dB,1.79999988498821e+002°)
1.59587914723612e+004	(9.18221686389517e+001dB,1.79999988551634e+002°)
1.59955802861405e+004	(9.18221686389560e+001dB,1.79999988604387e+002°)
1.60324539068943e+004	(9.18221686389603e+001dB,1.79999988657079e+002°)
1.60694125301226e+004	(9.18221686389646e+001dB,1.79999988709711e+002°)
1.61064563517765e+004	(9.18221686389690e+001dB,1.79999988762284e+002°)
1.61435855682587e+004	(9.18221686389733e+001dB,1.79999988814796e+002°)
1.61808003764244e+004	(9.18221686389777e+001dB,1.79999988867250e+002°)
1.62181009735831e+004	(9.18221686389821e+001dB,1.79999988919644e+002°)
1.62554875574986e+004	(9.18221686389865e+001dB,1.79999988971980e+002°)
1.62929603263910e+004	(9.18221686389910e+001dB,1.79999989024257e+002°)
1.63305194789371e+004	(9.18221686389954e+001dB,1.79999989076476e+002°)
1.63681652142718e+004	(9.18221686389999e+001dB,1.79999989128637e+002°)
1.64058977319891e+004	(9.18221686390044e+001dB,1.79999989180740e+002°)
1.64437172321430e+004	(9.18221686390090e+001dB,1.79999989232786e+002°)
1.64816239152487e+004	(9.18221686390135e+001dB,1.79999989284775e+002°)
1.65196179822838e+004	(9.18221686390181e+001dB,1.79999989336708e+002°)
1.65576996346889e+004	(9.18221686390227e+001dB,1.79999989388583e+002°)
1.65958690743692e+004	(9.18221686390273e+001dB,1.79999989440402e+002°)
1.66341265036953e+004	(9.18221686390319e+001dB,1.79999989492166e+002°)
1.66724721255042e+004	(9.18221686390366e+001dB,1.79999989543873e+002°)
1.67109061431006e+004	(9.18221686390412e+001dB,1.79999989595526e+002°)
1.67494287602579e+004	(9.18221686390459e+001dB,1.79999989647123e+002°)
1.67880401812191e+004	(9.18221686390507e+001dB,1.79999989698665e+002°)
1.68267406106982e+004	(9.18221686390554e+001dB,1.79999989750152e+002°)
1.68655302538809e+004	(9.18221686390602e+001dB,1.79999989801586e+002°)
1.69044093164261e+004	(9.18221686390649e+001dB,1.79999989852965e+002°)
1.69433780044668e+004	(9.18221686390697e+001dB,1.79999989904290e+002°)
1.69824365246109e+004	(9.18221686390746e+001dB,1.79999989955562e+002°)
1.70215850839429e+004	(9.18221686390794e+001dB,1.79999990006780e+002°)
1.70608238900247e+004	(9.18221686390843e+001dB,1.79999990057946e+002°)
1.71001531508963e+004	(9.18221686390892e+001dB,1.79999990109059e+002°)
1.71395730750776e+004	(9.18221686390941e+001dB,1.79999990160119e+002°)
1.71790838715693e+004	(9.18221686390990e+001dB,1.79999990211127e+002°)
1.72186857498534e+004	(9.18221686391040e+001dB,1.79999990262084e+002°)
1.72583789198954e+004	(9.18221686391090e+001dB,1.79999990312988e+002°)
1.72981635921443e+004	(9.18221686391140e+001dB,1.79999990363842e+002°)
1.73380399775347e+004	(9.18221686391190e+001dB,1.79999990414644e+002°)
1.73780082874870e+004	(9.18221686391241e+001dB,1.79999990465395e+002°)
1.74180687339094e+004	(9.18221686391292e+001dB,1.79999990516096e+002°)
1.74582215291983e+004	(9.18221686391343e+001dB,1.79999990566747e+002°)
1.74984668862398e+004	(9.18221686391394e+001dB,1.79999990617347e+002°)
1.75388050184108e+004	(9.18221686391446e+001dB,1.79999990667898e+002°)
1.75792361395801e+004	(9.18221686391497e+001dB,1.79999990718400e+002°)
1.76197604641095e+004	(9.18221686391549e+001dB,1.79999990768852e+002°)
1.76603782068548e+004	(9.18221686391601e+001dB,1.79999990819255e+002°)
1.77010895831674e+004	(9.18221686391654e+001dB,1.79999990869610e+002°)
1.77418948088948e+004	(9.18221686391707e+001dB,1.79999990919916e+002°)
1.77827941003823e+004	(9.18221686391760e+001dB,1.79999990970174e+002°)
1.78237876744740e+004	(9.18221686391813e+001dB,1.79999991020384e+002°)
1.78648757485136e+004	(9.18221686391866e+001dB,1.79999991070546e+002°)
1.79060585403460e+004	(9.18221686391920e+001dB,1.79999991120661e+002°)
1.79473362683183e+004	(9.18221686391974e+001dB,1.79999991170729e+002°)
1.79887091512809e+004	(9.18221686392028e+001dB,1.79999991220751e+002°)
1.80301774085887e+004	(9.18221686392082e+001dB,1.79999991270725e+002°)
1.80717412601023e+004	(9.18221686392137e+001dB,1.79999991320654e+002°)
1.81134009261890e+004	(9.18221686392192e+001dB,1.79999991370536e+002°)
1.81551566277243e+004	(9.18221686392247e+001dB,1.79999991420373e+002°)
1.81970085860928e+004	(9.18221686392303e+001dB,1.79999991470164e+002°)
1.82389570231893e+004	(9.18221686392358e+001dB,1.79999991519910e+002°)
1.82810021614203e+004	(9.18221686392414e+001dB,1.79999991569611e+002°)
1.83231442237050e+004	(9.18221686392471e+001dB,1.79999991619267e+002°)
1.83653834334763e+004	(9.18221686392527e+001dB,1.79999991668879e+002°)
1.84077200146824e+004	(9.18221686392584e+001dB,1.79999991718447e+002°)
1.84501541917876e+004	(9.18221686392641e+001dB,1.79999991767971e+002°)
1.84926861897736e+004	(9.18221686392698e+001dB,1.79999991817451e+002°)
1.85353162341409e+004	(9.18221686392755e+001dB,1.79999991866887e+002°)
1.85780445509098e+004	(9.18221686392813e+001dB,1.79999991916281e+002°)
1.86208713666215e+004	(9.18221686392871e+001dB,1.79999991965632e+002°)
1.86637969083395e+004	(9.18221686392930e+001dB,1.79999992014940e+002°)
1.87068214036507e+004	(9.18221686392988e+001dB,1.79999992064206e+002°)
1.87499450806669e+004	(9.18221686393047e+001dB,1.79999992113430e+002°)
1.87931681680254e+004	(9.18221686393106e+001dB,1.79999992162612e+002°)
1.88364908948907e+004	(9.18221686393166e+001dB,1.79999992211752e+002°)
1.88799134909556e+004	(9.18221686393225e+001dB,1.79999992260851e+002°)
1.89234361864424e+004	(9.18221686393285e+001dB,1.79999992309909e+002°)
1.89670592121041e+004	(9.18221686393345e+001dB,1.79999992358926e+002°)
1.90107827992256e+004	(9.18221686393406e+001dB,1.79999992407903e+002°)
1.90546071796251e+004	(9.18221686393467e+001dB,1.79999992456840e+002°)
1.90985325856550e+004	(9.18221686393528e+001dB,1.79999992505736e+002°)
1.91425592502034e+004	(9.18221686393589e+001dB,1.79999992554593e+002°)
1.91866874066954e+004	(9.18221686393651e+001dB,1.79999992603410e+002°)
1.92309172890941e+004	(9.18221686393713e+001dB,1.79999992652188e+002°)
1.92752491319019e+004	(9.18221686393775e+001dB,1.79999992700928e+002°)
1.93196831701617e+004	(9.18221686393837e+001dB,1.79999992749628e+002°)
1.93642196394585e+004	(9.18221686393900e+001dB,1.79999992798290e+002°)
1.94088587759202e+004	(9.18221686393963e+001dB,1.79999992846914e+002°)
1.94536008162191e+004	(9.18221686394027e+001dB,1.79999992895500e+002°)
1.94984459975729e+004	(9.18221686394090e+001dB,1.79999992944048e+002°)
1.95433945577463e+004	(9.18221686394154e+001dB,1.79999992992559e+002°)
1.95884467350523e+004	(9.18221686394218e+001dB,1.79999993041032e+002°)
1.96336027683528e+004	(9.18221686394283e+001dB,1.79999993089469e+002°)
1.96788628970608e+004	(9.18221686394348e+001dB,1.79999993137869e+002°)
1.97242273611409e+004	(9.18221686394413e+001dB,1.79999993186233e+002°)
1.97696964011109e+004	(9.18221686394478e+001dB,1.79999993234561e+002°)
1.98152702580433e+004	(9.18221686394544e+001dB,1.79999993282852e+002°)
1.98609491735660e+004	(9.18221686394610e+001dB,1.79999993331109e+002°)
1.99067333898641e+004	(9.18221686394676e+001dB,1.79999993379329e+002°)
1.99526231496810e+004	(9.18221686394743e+001dB,1.79999993427515e+002°)
1.99986186963197e+004	(9.18221686394810e+001dB,1.79999993475666e+002°)
2.00447202736438e+004	(9.18221686394877e+001dB,1.79999993523782e+002°)
2.00909281260795e+004	(9.18221686394945e+001dB,1.79999993571864e+002°)
2.01372424986160e+004	(9.18221686395013e+001dB,1.79999993619912e+002°)
2.01836636368077e+004	(9.18221686395081e+001dB,1.79999993667926e+002°)
2.02301917867748e+004	(9.18221686395150e+001dB,1.79999993715906e+002°)
2.02768271952049e+004	(9.18221686395218e+001dB,1.79999993763853e+002°)
2.03235701093543e+004	(9.18221686395288e+001dB,1.79999993811767e+002°)
2.03704207770492e+004	(9.18221686395357e+001dB,1.79999993859649e+002°)
2.04173794466873e+004	(9.18221686395427e+001dB,1.79999993907497e+002°)
2.04644463672388e+004	(9.18221686395497e+001dB,1.79999993955314e+002°)
2.05116217882477e+004	(9.18221686395567e+001dB,1.79999994003098e+002°)
2.05589059598334e+004	(9.18221686395638e+001dB,1.79999994050850e+002°)
2.06062991326920e+004	(9.18221686395709e+001dB,1.79999994098571e+002°)
2.06538015580972e+004	(9.18221686395781e+001dB,1.79999994146261e+002°)
2.07014134879023e+004	(9.18221686395852e+001dB,1.79999994193920e+002°)
2.07491351745410e+004	(9.18221686395925e+001dB,1.79999994241548e+002°)
2.07969668710288e+004	(9.18221686395997e+001dB,1.79999994289145e+002°)
2.08449088309648e+004	(9.18221686396070e+001dB,1.79999994336712e+002°)
2.08929613085322e+004	(9.18221686396143e+001dB,1.79999994384249e+002°)
2.09411245585008e+004	(9.18221686396216e+001dB,1.79999994431756e+002°)
2.09893988362270e+004	(9.18221686396290e+001dB,1.79999994479234e+002°)
2.10377843976565e+004	(9.18221686396364e+001dB,1.79999994526682e+002°)
2.10862814993247e+004	(9.18221686396438e+001dB,1.79999994574102e+002°)
2.11348903983582e+004	(9.18221686396513e+001dB,1.79999994621493e+002°)
2.11836113524767e+004	(9.18221686396588e+001dB,1.79999994668855e+002°)
2.12324446199939e+004	(9.18221686396664e+001dB,1.79999994716189e+002°)
2.12813904598188e+004	(9.18221686396740e+001dB,1.79999994763494e+002°)
2.13304491314574e+004	(9.18221686396816e+001dB,1.79999994810773e+002°)
2.13796208950140e+004	(9.18221686396893e+001dB,1.79999994858023e+002°)
2.14289060111922e+004	(9.18221686396969e+001dB,1.79999994905246e+002°)
2.14783047412969e+004	(9.18221686397047e+001dB,1.79999994952443e+002°)
2.15278173472353e+004	(9.18221686397124e+001dB,1.79999994999612e+002°)
2.15774440915182e+004	(9.18221686397202e+001dB,1.79999995046755e+002°)
2.16271852372617e+004	(9.18221686397280e+001dB,1.79999995093872e+002°)
2.16770410481885e+004	(9.18221686397359e+001dB,1.79999995140963e+002°)
2.17270117886289e+004	(9.18221686397438e+001dB,1.79999995188028e+002°)
2.17770977235231e+004	(9.18221686397518e+001dB,1.79999995235067e+002°)
2.18272991184215e+004	(9.18221686397597e+001dB,1.79999995282082e+002°)
2.18776162394870e+004	(9.18221686397678e+001dB,1.79999995329071e+002°)
2.19280493534959e+004	(9.18221686397758e+001dB,1.79999995376035e+002°)
2.19785987278396e+004	(9.18221686397839e+001dB,1.79999995422975e+002°)
2.20292646305259e+004	(9.18221686397920e+001dB,1.79999995469891e+002°)
2.20800473301804e+004	(9.18221686398002e+001dB,1.79999995516783e+002°)
2.21309470960477e+004	(9.18221686398084e+001dB,1.79999995563651e+002°)
2.21819641979935e+004	(9.18221686398166e+001dB,1.79999995610495e+002°)
2.22330989065053e+004	(9.18221686398249e+001dB,1.79999995657316e+002°)
2.22843514926943e+004	(9.18221686398332e+001dB,1.79999995704114e+002°)
2.23357222282966e+004	(9.18221686398416e+001dB,1.79999995750889e+002°)
2.23872113856746e+004	(9.18221686398500e+001dB,1.79999995797642e+002°)
2.24388192378189e+004	(9.18221686398584e+001dB,1.79999995844373e+002°)
2.24905460583490e+004	(9.18221686398669e+001dB,1.79999995891081e+002°)
2.25423921215155e+004	(9.18221686398754e+001dB,1.79999995937768e+002°)
2.25943577022009e+004	(9.18221686398839e+001dB,1.79999995984433e+002°)
2.26464430759217e+004	(9.18221686398925e+001dB,1.79999996031077e+002°)
2.26986485188293e+004	(9.18221686399011e+001dB,1.79999996077699e+002°)
2.27509743077118e+004	(9.18221686399098e+001dB,1.79999996124301e+002°)
2.28034207199952e+004	(9.18221686399185e+001dB,1.79999996170883e+002°)
2.28559880337453e+004	(9.18221686399272e+001dB,1.79999996217444e+002°)
2.29086765276687e+004	(9.18221686399360e+001dB,1.79999996263985e+002°)
2.29614864811146e+004	(9.18221686399449e+001dB,1.79999996310506e+002°)
2.30144181740761e+004	(9.18221686399537e+001dB,1.79999996357008e+002°)
2.30674718871916e+004	(9.18221686399627e+001dB,1.79999996403490e+002°)
2.31206479017469e+004	(9.18221686399716e+001dB,1.79999996449954e+002°)
2.31739464996757e+004	(9.18221686399806e+001dB,1.79999996496398e+002°)
2.32273679635619e+004	(9.18221686399896e+001dB,1.79999996542824e+002°)
2.32809125766409e+004	(9.18221686399987e+001dB,1.79999996589232e+002°)
2.33345806228009e+004	(9.18221686400078e+001dB,1.79999996635621e+002°)
2.33883723865844e+004	(9.18221686400170e+001dB,1.79999996681993e+002°)
2.34422881531900e+004	(9.18221686400262e+001dB,1.79999996728347e+002°)
2.34963282084738e+004	(9.18221686400354e+001dB,1.79999996774684e+002°)
2.35504928389508e+004	(9.18221686400447e+001dB,1.79999996821003e+002°)
2.36047823317965e+004	(9.18221686400540e+001dB,1.79999996867306e+002°)
2.36591969748483e+004	(9.18221686400634e+001dB,1.79999996913592e+002°)
2.37137370566072e+004	(9.18221686400728e+001dB,1.79999996959862e+002°)
2.37684028662394e+004	(9.18221686400823e+001dB,1.79999997006116e+002°)
2.38231946935775e+004	(9.18221686400918e+001dB,1.79999997052353e+002°)
2.38781128291224e+004	(9.18221686401013e+001dB,1.79999997098576e+002°)
2.39331575640445e+004	(9.18221686401109e+001dB,1.79999997144782e+002°)
2.39883291901855e+004	(9.18221686401206e+001dB,1.79999997190974e+002°)
2.40436280000599e+004	(9.18221686401303e+001dB,1.79999997237151e+002°)
2.40990542868565e+004	(9.18221686401400e+001dB,1.79999997283313e+002°)
2.41546083444399e+004	(9.18221686401497e+001dB,1.79999997329461e+002°)
2.42102904673523e+004	(9.18221686401596e+001dB,1.79999997375594e+002°)
2.42661009508146e+004	(9.18221686401694e+001dB,1.79999997421714e+002°)
2.43220400907286e+004	(9.18221686401793e+001dB,1.79999997467820e+002°)
2.43781081836779e+004	(9.18221686401893e+001dB,1.79999997513912e+002°)
2.44343055269301e+004	(9.18221686401993e+001dB,1.79999997559992e+002°)
2.44906324184378e+004	(9.18221686402093e+001dB,1.79999997606058e+002°)
2.45470891568406e+004	(9.18221686402194e+001dB,1.79999997652112e+002°)
2.46036760414666e+004	(9.18221686402295e+001dB,1.79999997698153e+002°)
2.46603933723337e+004	(9.18221686402397e+001dB,1.79999997744182e+002°)
2.47172414501516e+004	(9.18221686402500e+001dB,1.79999997790199e+002°)
2.47742205763231e+004	(9.18221686402602e+001dB,1.79999997836205e+002°)
2.48313310529459e+004	(9.18221686402705e+001dB,1.79999997882199e+002°)
2.48885731828141e+004	(9.18221686402809e+001dB,1.79999997928181e+002°)
2.49459472694197e+004	(9.18221686402914e+001dB,1.79999997974153e+002°)
2.50034536169545e+004	(9.18221686403018e+001dB,1.79999998020114e+002°)
2.50610925303113e+004	(9.18221686403123e+001dB,1.79999998066064e+002°)
2.51188643150859e+004	(9.18221686403229e+001dB,1.79999998112005e+002°)
2.51767692775786e+004	(9.18221686403335e+001dB,1.79999998157935e+002°)
2.52348077247958e+004	(9.18221686403442e+001dB,1.79999998203855e+002°)
2.52929799644515e+004	(9.18221686403549e+001dB,1.79999998249766e+002°)
2.53512863049691e+004	(9.18221686403656e+001dB,1.79999998295668e+002°)
2.54097270554830e+004	(9.18221686403764e+001dB,1.79999998341560e+002°)
2.54683025258404e+004	(9.18221686403873e+001dB,1.79999998387444e+002°)
2.55270130266024e+004	(9.18221686403982e+001dB,1.79999998433319e+002°)
2.55858588690464e+004	(9.18221686404092e+001dB,1.79999998479186e+002°)
2.56448403651671e+004	(9.18221686404202e+001dB,1.79999998525045e+002°)
2.57039578276785e+004	(9.18221686404313e+001dB,1.79999998570896e+002°)
2.57632115700156e+004	(9.18221686404424e+001dB,1.79999998616740e+002°)
2.58226019063358e+004	(9.18221686404536e+001dB,1.79999998662576e+002°)
2.58821291515207e+004	(9.18221686404648e+001dB,1.79999998708405e+002°)
2.59417936211779e+004	(9.18221686404760e+001dB,1.79999998754227e+002°)
2.60015956316424e+004	(9.18221686404873e+001dB,1.79999998800042e+002°)
2.60615354999787e+004	(9.18221686404987e+001dB,1.79999998845852e+002°)
2.61216135439817e+004	(9.18221686405102e+001dB,1.79999998891655e+002°)
2.61818300821795e+004	(9.18221686405216e+001dB,1.79999998937452e+002°)
2.62421854338340e+004	(9.18221686405332e+001dB,1.79999998983244e+002°)
2.63026799189434e+004	(9.18221686405447e+001dB,1.79999999029030e+002°)
2.63633138582434e+004	(9.18221686405564e+001dB,1.79999999074811e+002°)
2.64240875732090e+004	(9.18221686405681e+001dB,1.79999999120587e+002°)
2.64850013860565e+004	(9.18221686405798e+001dB,1.79999999166358e+002°)
2.65460556197449e+004	(9.18221686405916e+001dB,1.79999999212125e+002°)
2.66072505979776e+004	(9.18221686406035e+001dB,1.79999999257888e+002°)
2.66685866452042e+004	(9.18221686406154e+001dB,1.79999999303647e+002°)
2.67300640866225e+004	(9.18221686406274e+001dB,1.79999999349403e+002°)
2.67916832481797e+004	(9.18221686406394e+001dB,1.79999999395154e+002°)
2.68534444565744e+004	(9.18221686406515e+001dB,1.79999999440903e+002°)
2.69153480392585e+004	(9.18221686406636e+001dB,1.79999999486649e+002°)
2.69773943244385e+004	(9.18221686406758e+001dB,1.79999999532391e+002°)
2.70395836410777e+004	(9.18221686406880e+001dB,1.79999999578132e+002°)
2.71019163188977e+004	(9.18221686407003e+001dB,1.79999999623870e+002°)
2.71643926883801e+004	(9.18221686407127e+001dB,1.79999999669606e+002°)
2.72270130807683e+004	(9.18221686407251e+001dB,1.79999999715341e+002°)
2.72897778280696e+004	(9.18221686407375e+001dB,1.79999999761074e+002°)
2.73526872630563e+004	(9.18221686407501e+001dB,1.79999999806805e+002°)
2.74157417192680e+004	(9.18221686407627e+001dB,1.79999999852536e+002°)
2.74789415310131e+004	(9.18221686407753e+001dB,1.79999999898266e+002°)
2.75422870333707e+004	(9.18221686407880e+001dB,1.79999999943995e+002°)
2.76057785621925e+004	(9.18221686408008e+001dB,1.79999999989724e+002°)
2.76694164541041e+004	(9.18221686408136e+001dB,-1.79999999964547e+002°)
2.77332010465074e+004	(9.18221686408265e+001dB,-1.79999999918818e+002°)
2.77971326775819e+004	(9.18221686408394e+001dB,-1.79999999873088e+002°)
2.78612116862866e+004	(9.18221686408524e+001dB,-1.79999999827358e+002°)
2.79254384123623e+004	(9.18221686408655e+001dB,-1.79999999781627e+002°)
2.79898131963325e+004	(9.18221686408786e+001dB,-1.79999999735895e+002°)
2.80543363795060e+004	(9.18221686408918e+001dB,-1.79999999690161e+002°)
2.81190083039782e+004	(9.18221686409050e+001dB,-1.79999999644426e+002°)
2.81838293126333e+004	(9.18221686409183e+001dB,-1.79999999598688e+002°)
2.82487997491459e+004	(9.18221686409317e+001dB,-1.79999999552949e+002°)
2.83139199579825e+004	(9.18221686409451e+001dB,-1.79999999507207e+002°)
2.83791902844043e+004	(9.18221686409586e+001dB,-1.79999999461463e+002°)
2.84446110744679e+004	(9.18221686409721e+001dB,-1.79999999415716e+002°)
2.85101826750278e+004	(9.18221686409858e+001dB,-1.79999999369965e+002°)
2.85759054337381e+004	(9.18221686409994e+001dB,-1.79999999324212e+002°)
2.86417796990544e+004	(9.18221686410132e+001dB,-1.79999999278455e+002°)
2.87078058202355e+004	(9.18221686410270e+001dB,-1.79999999232694e+002°)
2.87739841473452e+004	(9.18221686410408e+001dB,-1.79999999186929e+002°)
2.88403150312546e+004	(9.18221686410547e+001dB,-1.79999999141159e+002°)
2.89067988236433e+004	(9.18221686410687e+001dB,-1.79999999095385e+002°)
2.89734358770017e+004	(9.18221686410828e+001dB,-1.79999999049606e+002°)
2.90402265446330e+004	(9.18221686410969e+001dB,-1.79999999003823e+002°)
2.91071711806545e+004	(9.18221686411111e+001dB,-1.79999998958034e+002°)
2.91742701400001e+004	(9.18221686411253e+001dB,-1.79999998912239e+002°)
2.92415237784217e+004	(9.18221686411397e+001dB,-1.79999998866439e+002°)
2.93089324524915e+004	(9.18221686411541e+001dB,-1.79999998820632e+002°)
2.93764965196036e+004	(9.18221686411685e+001dB,-1.79999998774820e+002°)
2.94442163379759e+004	(9.18221686411830e+001dB,-1.79999998729001e+002°)
2.95120922666521e+004	(9.18221686411976e+001dB,-1.79999998683175e+002°)
2.95801246655037e+004	(9.18221686412123e+001dB,-1.79999998637342e+002°)
2.96483138952316e+004	(9.18221686412270e+001dB,-1.79999998591502e+002°)
2.97166603173684e+004	(9.18221686412418e+001dB,-1.79999998545654e+002°)
2.97851642942800e+004	(9.18221686412566e+001dB,-1.79999998499799e+002°)
2.98538261891677e+004	(9.18221686412715e+001dB,-1.79999998453936e+002°)
2.99226463660700e+004	(9.18221686412865e+001dB,-1.79999998408065e+002°)
2.99916251898646e+004	(9.18221686413016e+001dB,-1.79999998362185e+002°)
3.00607630262703e+004	(9.18221686413167e+001dB,-1.79999998316296e+002°)
3.01300602418492e+004	(9.18221686413319e+001dB,-1.79999998270399e+002°)
3.01995172040081e+004	(9.18221686413472e+001dB,-1.79999998224492e+002°)
3.02691342810010e+004	(9.18221686413625e+001dB,-1.79999998178576e+002°)
3.03389118419306e+004	(9.18221686413780e+001dB,-1.79999998132651e+002°)
3.04088502567507e+004	(9.18221686413935e+001dB,-1.79999998086715e+002°)
3.04789498962677e+004	(9.18221686414090e+001dB,-1.79999998040769e+002°)
3.05492111321429e+004	(9.18221686414246e+001dB,-1.79999997994813e+002°)
3.06196343368946e+004	(9.18221686414403e+001dB,-1.79999997948847e+002°)
3.06902198838993e+004	(9.18221686414561e+001dB,-1.79999997902869e+002°)
3.07609681473948e+004	(9.18221686414719e+001dB,-1.79999997856880e+002°)
3.08318795024812e+004	(9.18221686414879e+001dB,-1.79999997810880e+002°)
3.09029543251236e+004	(9.18221686415039e+001dB,-1.79999997764869e+002°)
3.09741929921534e+004	(9.18221686415199e+001dB,-1.79999997718845e+002°)
3.10455958812712e+004	(9.18221686415361e+001dB,-1.79999997672809e+002°)
3.11171633710478e+004	(9.18221686415523e+001dB,-1.79999997626761e+002°)
3.11888958409269e+004	(9.18221686415686e+001dB,-1.79999997580701e+002°)
3.12607936712271e+004	(9.18221686415849e+001dB,-1.79999997534628e+002°)
3.13328572431433e+004	(9.18221686416014e+001dB,-1.79999997488541e+002°)
3.14050869387496e+004	(9.18221686416179e+001dB,-1.79999997442441e+002°)
3.14774831410006e+004	(9.18221686416345e+001dB,-1.79999997396328e+002°)
3.15500462337337e+004	(9.18221686416511e+001dB,-1.79999997350201e+002°)
3.16227766016712e+004	(9.18221686416679e+001dB,-1.79999997304060e+002°)
3.16956746304222e+004	(9.18221686416847e+001dB,-1.79999997257904e+002°)
3.17687407064850e+004	(9.18221686417016e+001dB,-1.79999997211735e+002°)
3.18419752172485e+004	(9.18221686417186e+001dB,-1.79999997165550e+002°)
3.19153785509949e+004	(9.18221686417357e+001dB,-1.79999997119350e+002°)
3.19889510969012e+004	(9.18221686417528e+001dB,-1.79999997073135e+002°)
3.20626932450418e+004	(9.18221686417700e+001dB,-1.79999997026904e+002°)
