Freq.	V(Vo)/V(Vi)
1.15877735615494e+005	(4.80188528912627e+001dB,-9.05591163488804e+001°)
1.16144861384015e+005	(4.81308926714489e+001dB,-9.05608603988256e+001°)
1.16412602941030e+005	(4.82443499424666e+001dB,-9.05626215187402e+001°)
1.16680961706077e+005	(4.83592622273201e+001dB,-9.05644002814087e+001°)
1.16949939101968e+005	(4.84756685428895e+001dB,-9.05661972898963e+001°)
1.17219536554794e+005	(4.85936094802891e+001dB,-9.05680131795986e+001°)
1.17489755493934e+005	(4.87131272907027e+001dB,-9.05698486204582e+001°)
1.17760597352061e+005	(4.88342659771503e+001dB,-9.05717043193681e+001°)
1.18032063565154e+005	(4.89570713926846e+001dB,-9.05735810227771e+001°)
1.18304155572497e+005	(4.90815913455665e+001dB,-9.05754795195205e+001°)
1.18576874816696e+005	(4.92078757120217e+001dB,-9.05774006438958e+001°)
1.18850222743682e+005	(4.93359765572457e+001dB,-9.05793452790116e+001°)
1.19124200802718e+005	(4.94659482653906e+001dB,-9.05813143604364e+001°)
1.19398810446408e+005	(4.95978476793466e+001dB,-9.05833088801800e+001°)
1.19674053130705e+005	(4.97317342512170e+001dB,-9.05853298910430e+001°)
1.19949930314918e+005	(4.98676702044835e+001dB,-9.05873785113747e+001°)
1.20226443461721e+005	(5.00057207089698e+001dB,-9.05894559302862e+001°)
1.20503594037160e+005	(5.01459540698341e+001dB,-9.05915634133677e+001°)
1.20781383510658e+005	(5.02884419319623e+001dB,-9.05937023089701e+001°)
1.21059813355028e+005	(5.04332595012936e+001dB,-9.05958740551164e+001°)
1.21338885046478e+005	(5.05804857847902e+001dB,-9.05980801871170e+001°)
1.21618600064617e+005	(5.07302038509668e+001dB,-9.06003223459749e+001°)
1.21898959892467e+005	(5.08825011131318e+001dB,-9.06026022876779e+001°)
1.22179966016467e+005	(5.10374696377584e+001dB,-9.06049218934886e+001°)
1.22461619926485e+005	(5.11952064807086e+001dB,-9.06072831813599e+001°)
1.22743923115820e+005	(5.13558140543855e+001dB,-9.06096883186216e+001°)
1.23026877081218e+005	(5.15194005292910e+001dB,-9.06121396361076e+001°)
1.23310483322871e+005	(5.16860802739329e+001dB,-9.06146396439169e+001°)
1.23594743344431e+005	(5.18559743375617e+001dB,-9.06171910490339e+001°)
1.23879658653016e+005	(5.20292109808399e+001dB,-9.06197967750691e+001°)
1.24165230759221e+005	(5.22059262602720e+001dB,-9.06224599844229e+001°)
1.24451461177118e+005	(5.23862646730646e+001dB,-9.06251841032294e+001°)
1.24738351424274e+005	(5.25703798700763e+001dB,-9.06279728494914e+001°)
1.25025903021751e+005	(5.27584354456674e+001dB,-9.06308302648982e+001°)
1.25314117494121e+005	(5.29506058146261e+001dB,-9.06337607508969e+001°)
1.25602996369467e+005	(5.31470771879489e+001dB,-9.06367691096990e+001°)
1.25892541179396e+005	(5.33480486611572e+001dB,-9.06398605910259e+001°)
1.26182753459046e+005	(5.35537334310942e+001dB,-9.06430409455542e+001°)
1.26473634747094e+005	(5.37643601598413e+001dB,-9.06463164862089e+001°)
1.26765186585764e+005	(5.39801745076333e+001dB,-9.06496941586803e+001°)
1.27057410520833e+005	(5.42014408605368e+001dB,-9.06531816228290e+001°)
1.27350308101645e+005	(5.44284442833648e+001dB,-9.06567873469894e+001°)
1.27643880881113e+005	(5.46614927340083e+001dB,-9.06605207176213e+001°)
1.27938130415731e+005	(5.49009195823347e+001dB,-9.06643921673074e+001°)
1.28233058265581e+005	(5.51470864853481e+001dB,-9.06684133247763e+001°)
1.28528665994340e+005	(5.54003866808417e+001dB,-9.06725971915076e+001°)
1.28824955169292e+005	(5.56612487748339e+001dB,-9.06769583505783e+001°)
1.29121927361332e+005	(5.59301411143770e+001dB,-9.06815132148341e+001°)
1.29419584144977e+005	(5.62075768577764e+001dB,-9.06862803233054e+001°)
1.29717927098374e+005	(5.64941198801053e+001dB,-9.06912806971735e+001°)
1.30016957803307e+005	(5.67903916847893e+001dB,-9.06965382697313e+001°)
1.30316677845208e+005	(5.70970795342129e+001dB,-9.07020804089252e+001°)
1.30617088813162e+005	(5.74149460668128e+001dB,-9.07079385566020e+001°)
1.30918192299919e+005	(5.77448407391978e+001dB,-9.07141490160457e+001°)
1.31219989901898e+005	(5.80877135253423e+001dB,-9.07207539295511e+001°)
1.31522483219202e+005	(5.84446314291530e+001dB,-9.07278025017758e+001°)
1.31825673855619e+005	(5.88167985335389e+001dB,-9.07353525441136e+001°)
1.32129563418635e+005	(5.92055805357105e+001dB,-9.07434724428667e+001°)
1.32434153519444e+005	(5.96125350299819e+001dB,-9.07522436933943e+001°)
1.32739445772952e+005	(6.00394492334701e+001dB,-9.07617641996799e+001°)
1.33045441797787e+005	(6.04883874638437e+001dB,-9.07721526233311e+001°)
1.33352143216310e+005	(6.09617515598668e+001dB,-9.07835541932120e+001°)
1.33659551654622e+005	(6.14623587240403e+001dB,-9.07961485819601e+001°)
1.33967668742571e+005	(6.19935431865079e+001dB,-9.08101607613484e+001°)
1.34276496113764e+005	(6.25592910113475e+001dB,-9.08258762392437e+001°)
1.34586035405572e+005	(6.31644219201787e+001dB,-9.08436628902893e+001°)
1.34896288259143e+005	(6.38148392963610e+001dB,-9.08640029680184e+001°)
1.35207256319405e+005	(6.45178815542530e+001dB,-9.08875413050982e+001°)
1.35518941235081e+005	(6.52828285773281e+001dB,-9.09151601310981e+001°)
1.35831344658693e+005	(6.61216533654719e+001dB,-9.09480993946654e+001°)
1.36144468246572e+005	(6.70501767815451e+001dB,-9.09881585203559e+001°)
1.36458313658870e+005	(6.80899163059087e+001dB,-9.10380520754729e+001°)
1.36772882559562e+005	(6.92711985346791e+001dB,-9.11020762739446e+001°)
1.37088176616462e+005	(7.06387385491449e+001dB,-9.11874572738879e+001°)
1.37404197501228e+005	(7.22624819662520e+001dB,-9.13073621291651e+001°)
1.37720946889371e+005	(7.42610818108135e+001dB,-9.14885829797442e+001°)
1.38038426460265e+005	(7.68612088705165e+001dB,-9.17953077969548e+001°)
1.38356637897155e+005	(8.05885039950505e+001dB,-9.24293015109532e+001°)
1.38675582887165e+005	(8.72487558810731e+001dB,-9.45227792177080e+001°)
1.38995263121312e+005	(1.02609876104755e+002dB,1.12908277980251e+002°)
1.39315680294507e+005	(8.48883722485495e+001dB,9.23536439871830e+001°)
1.39636836105570e+005	(7.94105749912743e+001dB,9.09603205661003e+001°)
1.39958732257238e+005	(7.60761940323707e+001dB,9.04542656654878e+001°)
1.40281370456172e+005	(7.36723805327692e+001dB,9.01921773931517e+001°)
1.40604752412968e+005	(7.17915329667514e+001dB,9.00315761063903e+001°)
1.40928879842164e+005	(7.02462775032186e+001dB,8.99228461395497e+001°)
1.41253754462252e+005	(6.89347934865277e+001dB,8.98441803652751e+001°)
1.41579377995684e+005	(6.77955490396864e+001dB,8.97844922633509e+001°)
1.41905752168885e+005	(6.67885025662176e+001dB,8.97375491064337e+001°)
1.42232878712258e+005	(6.58861312430061e+001dB,8.96995777411153e+001°)
1.42560759360195e+005	(6.50687016696555e+001dB,8.96681602893781e+001°)
1.42889395851086e+005	(6.43215823032441e+001dB,8.96416757911089e+001°)
1.43218789927330e+005	(6.36336234848856e+001dB,8.96189968750544e+001°)
1.43548943335341e+005	(6.29961334130663e+001dB,8.95993151747210e+001°)
1.43879857825560e+005	(6.24022049227708e+001dB,8.95820359494772e+001°)
1.44211535152462e+005	(6.18462580612097e+001dB,8.95667118893004e+001°)
1.44543977074568e+005	(6.13237204320284e+001dB,8.95530000969828e+001°)
1.44877185354452e+005	(6.08307983326859e+001dB,8.95406333020196e+001°)
1.45211161758750e+005	(6.03643093957248e+001dB,8.95294001002288e+001°)
1.45545908058172e+005	(5.99215579076545e+001dB,8.95191310814406e+001°)
1.45881426027510e+005	(5.95002403771706e+001dB,8.95096888952101e+001°)
1.46217717445647e+005	(5.90983729521523e+001dB,8.95009610092370e+001°)
1.46554784095566e+005	(5.87142348866221e+001dB,8.94928543457971e+001°)
1.46892627764362e+005	(5.83463239785890e+001dB,8.94852912515132e+001°)
1.47231250243247e+005	(5.79933210601749e+001dB,8.94782064291526e+001°)
1.47570653327564e+005	(5.76540614192785e+001dB,8.94715445737905e+001°)
1.47910838816796e+005	(5.73275115899608e+001dB,8.94652585316399e+001°)
1.48251808514570e+005	(5.70127503449763e+001dB,8.94593078515126e+001°)
1.48593564228675e+005	(5.67089530092999e+001dB,8.94536576345820e+001°)
1.48936107771066e+005	(5.64153784218027e+001dB,8.94482776131555e+001°)
1.49279440957874e+005	(5.61313580260902e+001dB,8.94431414069714e+001°)
1.49623565609418e+005	(5.58562866864341e+001dB,8.94382259183505e+001°)
1.49968483550212e+005	(5.55896149114587e+001dB,8.94335108368707e+001°)
1.50314196608977e+005	(5.53308422343248e+001dB,8.94289782311030e+001°)
1.50660706618649e+005	(5.50795115489660e+001dB,8.94246122100653e+001°)
1.51008015416389e+005	(5.48352042413275e+001dB,8.94203986408894e+001°)
1.51356124843595e+005	(5.45975359853467e+001dB,8.94163249121035e+001°)
1.51705036745908e+005	(5.43661530976540e+001dB,8.94123797341583e+001°)
1.52054752973224e+005	(5.41407293641913e+001dB,8.94085529705352e+001°)
1.52405275379703e+005	(5.39209632672802e+001dB,8.94048354941023e+001°)
1.52756605823781e+005	(5.37065755539927e+001dB,8.94012190644221e+001°)
1.53108746168177e+005	(5.34973070966211e+001dB,8.93976962225306e+001°)
1.53461698279903e+005	(5.32929170041277e+001dB,8.93942602003517e+001°)
1.53815464030277e+005	(5.30931809500529e+001dB,8.93909048424261e+001°)
1.54170045294930e+005	(5.28978896877764e+001dB,8.93876245380459e+001°)
1.54525443953815e+005	(5.27068477284909e+001dB,8.93844141622138e+001°)
1.54881661891222e+005	(5.25198721609503e+001dB,8.93812690241191e+001°)
1.55238700995782e+005	(5.23367915951280e+001dB,8.93781848220346e+001°)
1.55596563160481e+005	(5.21574452144969e+001dB,8.93751576037224e+001°)
1.55955250282669e+005	(5.19816819237962e+001dB,8.93721837315777e+001°)
1.56314764264069e+005	(5.18093595809694e+001dB,8.93692598518614e+001°)
1.56675107010788e+005	(5.16403443034889e+001dB,8.93663828674755e+001°)
1.57036280433328e+005	(5.14745098405872e+001dB,8.93635499138111e+001°)
1.57398286446595e+005	(5.13117370040201e+001dB,8.93607583372738e+001°)
1.57761126969908e+005	(5.11519131509326e+001dB,8.93580056761457e+001°)
1.58124803927011e+005	(5.09949317132072e+001dB,8.93552896434938e+001°)
1.58489319246084e+005	(5.08406917683705e+001dB,8.93526081118719e+001°)
1.58854674859751e+005	(5.06890976477289e+001dB,8.93499590996025e+001°)
1.59220872705090e+005	(5.05400585779258e+001dB,8.93473407584503e+001°)
1.59587914723646e+005	(5.03934883525545e+001dB,8.93447513625248e+001°)
1.59955802861439e+005	(5.02493050308549e+001dB,8.93421892982733e+001°)
1.60324539068977e+005	(5.01074306608542e+001dB,8.93396530554391e+001°)
1.60694125301260e+005	(4.99677910246128e+001dB,8.93371412188795e+001°)
1.61064563517799e+005	(4.98303154034882e+001dB,8.93346524611492e+001°)
1.61435855682621e+005	(4.96949363615600e+001dB,8.93321855357667e+001°)
1.61808003764279e+005	(4.95615895455551e+001dB,8.93297392710919e+001°)
1.62181009735865e+005	(4.94302134997871e+001dB,8.93273125647503e+001°)
1.62554875575020e+005	(4.93007494947778e+001dB,8.93249043785489e+001°)
1.62929603263944e+005	(4.91731413683651e+001dB,8.93225137338329e+001°)
1.63305194789405e+005	(4.90473353782202e+001dB,8.93201397072396e+001°)
1.63681652142753e+005	(4.89232800648066e+001dB,8.93177814268106e+001°)
1.64058977319926e+005	(4.88009261239041e+001dB,8.93154380684274e+001°)
1.64437172321465e+005	(4.86802262879091e+001dB,8.93131088525391e+001°)
1.64816239152522e+005	(4.85611352151962e+001dB,8.93107930411553e+001°)
1.65196179822873e+005	(4.84436093868909e+001dB,8.93084899350793e+001°)
1.65576996346924e+005	(4.83276070104687e+001dB,8.93061988713583e+001°)
1.65958690743727e+005	(4.82130879296425e+001dB,8.93039192209335e+001°)
1.66341265036988e+005	(4.81000135400558e+001dB,8.93016503864691e+001°)
1.66724721255077e+005	(4.79883467103353e+001dB,8.92993918003470e+001°)
1.67109061431042e+005	(4.78780517081017e+001dB,8.92971429228112e+001°)
1.67494287602615e+005	(4.77690941305687e+001dB,8.92949032402495e+001°)
1.67880401812227e+005	(4.76614408393923e+001dB,8.92926722636003e+001°)
1.68267406107018e+005	(4.75550598994632e+001dB,8.92904495268754e+001°)
1.68655302538845e+005	(4.74499205213582e+001dB,8.92882345857870e+001°)
1.69044093164297e+005	(4.73459930071917e+001dB,8.92860270164720e+001°)
1.69433780044704e+005	(4.72432486996288e+001dB,8.92838264143057e+001°)
1.69824365246145e+005	(4.71416599338421e+001dB,8.92816323927956e+001°)
1.70215850839466e+005	(4.70411999922082e+001dB,8.92794445825525e+001°)
1.70608238900283e+005	(4.69418430615614e+001dB,8.92772626303290e+001°)
1.71001531508999e+005	(4.68435641928312e+001dB,8.92750861981239e+001°)
1.71395730750813e+005	(4.67463392629069e+001dB,8.92729149623433e+001°)
1.71790838715729e+005	(4.66501449385831e+001dB,8.92707486130186e+001°)
1.72186857498571e+005	(4.65549586424509e+001dB,8.92685868530730e+001°)
1.72583789198990e+005	(4.64607585206115e+001dB,8.92664293976363e+001°)
1.72981635921480e+005	(4.63675234120947e+001dB,8.92642759734017e+001°)
1.73380399775384e+005	(4.62752328198770e+001dB,8.92621263180235e+001°)
1.73780082874907e+005	(4.61838668833993e+001dB,8.92599801795512e+001°)
1.74180687339131e+005	(4.60934063524915e+001dB,8.92578373158997e+001°)
1.74582215292020e+005	(4.60038325626198e+001dB,8.92556974943495e+001°)
1.74984668862435e+005	(4.59151274113753e+001dB,8.92535604910786e+001°)
1.75388050184146e+005	(4.58272733361318e+001dB,8.92514260907215e+001°)
1.75792361395839e+005	(4.57402532928018e+001dB,8.92492940859537e+001°)
1.76197604641132e+005	(4.56540507356285e+001dB,8.92471642771010e+001°)
1.76603782068586e+005	(4.55686495979517e+001dB,8.92450364717710e+001°)
1.77010895831711e+005	(4.54840342738935e+001dB,8.92429104845061e+001°)
1.77418948088986e+005	(4.54001896009110e+001dB,8.92407861364550e+001°)
1.77827941003861e+005	(4.53171008431669e+001dB,8.92386632550638e+001°)
1.78237876744778e+005	(4.52347536756721e+001dB,8.92365416737837e+001°)
1.78648757485174e+005	(4.51531341691594e+001dB,8.92344212317949e+001°)
1.79060585403498e+005	(4.50722287756459e+001dB,8.92323017737449e+001°)
1.79473362683221e+005	(4.49920243146484e+001dB,8.92301831495021e+001°)
1.79887091512847e+005	(4.49125079600163e+001dB,8.92280652139219e+001°)
1.80301774085925e+005	(4.48336672273488e+001dB,8.92259478266248e+001°)
1.80717412601061e+005	(4.47554899619661e+001dB,8.92238308517873e+001°)
1.81134009261929e+005	(4.46779643274047e+001dB,8.92217141579422e+001°)
1.81551566277282e+005	(4.46010787944105e+001dB,8.92195976177908e+001°)
1.81970085860967e+005	(4.45248221304044e+001dB,8.92174811080234e+001°)
1.82389570231932e+005	(4.44491833893941e+001dB,8.92153645091500e+001°)
1.82810021614242e+005	(4.43741519023128e+001dB,8.92132477053383e+001°)
1.83231442237089e+005	(4.42997172677605e+001dB,8.92111305842612e+001°)
1.83653834334803e+005	(4.42258693431297e+001dB,8.92090130369506e+001°)
1.84077200146863e+005	(4.41525982360957e+001dB,8.92068949576589e+001°)
1.84501541917915e+005	(4.40798942964535e+001dB,8.92047762437278e+001°)
1.84926861897775e+005	(4.40077481082856e+001dB,8.92026567954622e+001°)
1.85353162341449e+005	(4.39361504824435e+001dB,8.92005365160114e+001°)
1.85780445509137e+005	(4.38650924493282e+001dB,8.91984153112550e+001°)
1.86208713666254e+005	(4.37945652519566e+001dB,8.91962930896948e+001°)
1.86637969083434e+005	(4.37245603392985e+001dB,8.91941697623513e+001°)
1.87068214036547e+005	(4.36550693598735e+001dB,8.91920452426654e+001°)
1.87499450806709e+005	(4.35860841555942e+001dB,8.91899194464044e+001°)
1.87931681680294e+005	(4.35175967558454e+001dB,8.91877922915724e+001°)
1.88364908948947e+005	(4.34495993717881e+001dB,8.91856636983248e+001°)
1.88799134909596e+005	(4.33820843908782e+001dB,8.91835335888863e+001°)
1.89234361864464e+005	(4.33150443715905e+001dB,8.91814018874730e+001°)
1.89670592121081e+005	(4.32484720383384e+001dB,8.91792685202179e+001°)
1.90107827992297e+005	(4.31823602765807e+001dB,8.91771334150996e+001°)
1.90546071796291e+005	(4.31167021281082e+001dB,8.91749965018737e+001°)
1.90985325856590e+005	(4.30514907865004e+001dB,8.91728577120080e+001°)
1.91425592502075e+005	(4.29867195927475e+001dB,8.91707169786200e+001°)
1.91866874066995e+005	(4.29223820310277e+001dB,8.91685742364168e+001°)
1.92309172890982e+005	(4.28584717246355e+001dB,8.91664294216383e+001°)
1.92752491319060e+005	(4.27949824320537e+001dB,8.91642824720024e+001°)
1.93196831701658e+005	(4.27319080431629e+001dB,8.91621333266520e+001°)
1.93642196394627e+005	(4.26692425755828e+001dB,8.91599819261050e+001°)
1.94088587759244e+005	(4.26069801711402e+001dB,8.91578282122063e+001°)
1.94536008162232e+005	(4.25451150924587e+001dB,8.91556721280810e+001°)
1.94984459975770e+005	(4.24836417196633e+001dB,8.91535136180904e+001°)
1.95433945577505e+005	(4.24225545471985e+001dB,8.91513526277893e+001°)
1.95884467350565e+005	(4.23618481807519e+001dB,8.91491891038849e+001°)
1.96336027683570e+005	(4.23015173342811e+001dB,8.91470229941979e+001°)
1.96788628970650e+005	(4.22415568271398e+001dB,8.91448542476248e+001°)
1.97242273611451e+005	(4.21819615812979e+001dB,8.91426828141012e+001°)
1.97696964011151e+005	(4.21227266186527e+001dB,8.91405086445676e+001°)
1.98152702580475e+005	(4.20638470584286e+001dB,8.91383316909357e+001°)
1.98609491735702e+005	(4.20053181146595e+001dB,8.91361519060562e+001°)
1.99067333898684e+005	(4.19471350937530e+001dB,8.91339692436878e+001°)
1.99526231496853e+005	(4.18892933921321e+001dB,8.91317836584680e+001°)
1.99986186963239e+005	(4.18317884939516e+001dB,8.91295951058836e+001°)
2.00447202736481e+005	(4.17746159688868e+001dB,8.91274035422440e+001°)
2.00909281260837e+005	(4.17177714699909e+001dB,8.91252089246543e+001°)
2.01372424986203e+005	(4.16612507316196e+001dB,8.91230112109897e+001°)
2.01836636368120e+005	(4.16050495674196e+001dB,8.91208103598711e+001°)
2.02301917867791e+005	(4.15491638683795e+001dB,8.91186063306416e+001°)
2.02768271952092e+005	(4.14935896009389e+001dB,8.91163990833430e+001°)
2.03235701093586e+005	(4.14383228051570e+001dB,8.91141885786946e+001°)
2.03704207770536e+005	(4.13833595929342e+001dB,8.91119747780717e+001°)
2.04173794466917e+005	(4.13286961462892e+001dB,8.91097576434849e+001°)
2.04644463672431e+005	(4.12743287156856e+001dB,8.91075371375608e+001°)
2.05116217882520e+005	(4.12202536184096e+001dB,8.91053132235229e+001°)
2.05589059598378e+005	(4.11664672369946e+001dB,8.91030858651729e+001°)
2.06062991326964e+005	(4.11129660176923e+001dB,8.91008550268734e+001°)
2.06538015581016e+005	(4.10597464689883e+001dB,8.90986206735308e+001°)
2.07014134879068e+005	(4.10068051601610e+001dB,8.90963827705785e+001°)
2.07491351745454e+005	(4.09541387198811e+001dB,8.90941412839611e+001°)
2.07969668710333e+005	(4.09017438348523e+001dB,8.90918961801194e+001°)
2.08449088309692e+005	(4.08496172484900e+001dB,8.90896474259748e+001°)
2.08929613085367e+005	(4.07977557596375e+001dB,8.90873949889156e+001°)
2.09411245585052e+005	(4.07461562213185e+001dB,8.90851388367827e+001°)
2.09893988362315e+005	(4.06948155395246e+001dB,8.90828789378562e+001°)
2.10377843976610e+005	(4.06437306720360e+001dB,8.90806152608430e+001°)
2.10862814993291e+005	(4.05928986272756e+001dB,8.90783477748633e+001°)
2.11348903983627e+005	(4.05423164631940e+001dB,8.90760764494391e+001°)
2.11836113524813e+005	(4.04919812861854e+001dB,8.90738012544827e+001°)
2.12324446199984e+005	(4.04418902500331e+001dB,8.90715221602843e+001°)
2.12813904598233e+005	(4.03920405548829e+001dB,8.90692391375024e+001°)
2.13304491314620e+005	(4.03424294462451e+001dB,8.90669521571517e+001°)
2.13796208950185e+005	(4.02930542140224e+001dB,8.90646611905941e+001°)
2.14289060111968e+005	(4.02439121915642e+001dB,8.90623662095279e+001°)
2.14783047413015e+005	(4.01950007547458e+001dB,8.90600671859783e+001°)
2.15278173472399e+005	(4.01463173210719e+001dB,8.90577640922883e+001°)
2.15774440915228e+005	(4.00978593488036e+001dB,8.90554569011095e+001°)
2.16271852372663e+005	(4.00496243361081e+001dB,8.90531455853931e+001°)
2.16770410481931e+005	(4.00016098202307e+001dB,8.90508301183815e+001°)
2.17270117886336e+005	(3.99538133766879e+001dB,8.90485104736005e+001°)
2.17770977235277e+005	(3.99062326184815e+001dB,8.90461866248504e+001°)
2.18272991184261e+005	(3.98588651953323e+001dB,8.90438585461992e+001°)
2.18776162394916e+005	(3.98117087929341e+001dB,8.90415262119742e+001°)
2.19280493535006e+005	(3.97647611322258e+001dB,8.90391895967554e+001°)
2.19785987278443e+005	(3.97180199686821e+001dB,8.90368486753681e+001°)
2.20292646305306e+005	(3.96714830916221e+001dB,8.90345034228760e+001°)
2.20800473301851e+005	(3.96251483235350e+001dB,8.90321538145746e+001°)
2.21309470960524e+005	(3.95790135194225e+001dB,8.90297998259848e+001°)
2.21819641979982e+005	(3.95330765661573e+001dB,8.90274414328464e+001°)
2.22330989065101e+005	(3.94873353818577e+001dB,8.90250786111124e+001°)
2.22843514926991e+005	(3.94417879152774e+001dB,8.90227113369425e+001°)
2.23357222283013e+005	(3.93964321452096e+001dB,8.90203395866978e+001°)
2.23872113856794e+005	(3.93512660799063e+001dB,8.90179633369353e+001°)
2.24388192378236e+005	(3.93062877565111e+001dB,8.90155825644018e+001°)
2.24905460583538e+005	(3.92614952405056e+001dB,8.90131972460296e+001°)
2.25423921215203e+005	(3.92168866251693e+001dB,8.90108073589303e+001°)
2.25943577022057e+005	(3.91724600310520e+001dB,8.90084128803908e+001°)
2.26464430759265e+005	(3.91282136054588e+001dB,8.90060137878677e+001°)
2.26986485188342e+005	(3.90841455219473e+001dB,8.90036100589832e+001°)
2.27509743077166e+005	(3.90402539798364e+001dB,8.90012016715199e+001°)
2.28034207200001e+005	(3.89965372037266e+001dB,8.89987886034171e+001°)
2.28559880337502e+005	(3.89529934430313e+001dB,8.89963708327657e+001°)
2.29086765276736e+005	(3.89096209715194e+001dB,8.89939483378044e+001°)
2.29614864811195e+005	(3.88664180868677e+001dB,8.89915210969155e+001°)
2.30144181740809e+005	(3.88233831102240e+001dB,8.89890890886211e+001°)
2.30674718871965e+005	(3.87805143857802e+001dB,8.89866522915789e+001°)
2.31206479017518e+005	(3.87378102803546e+001dB,8.89842106845787e+001°)
2.31739464996806e+005	(3.86952691829842e+001dB,8.89817642465385e+001°)
2.32273679635669e+005	(3.86528895045258e+001dB,8.89793129565010e+001°)
2.32809125766459e+005	(3.86106696772659e+001dB,8.89768567936301e+001°)
2.33345806228058e+005	(3.85686081545397e+001dB,8.89743957372078e+001°)
2.33883723865893e+005	(3.85267034103584e+001dB,8.89719297666302e+001°)
2.34422881531950e+005	(3.84849539390444e+001dB,8.89694588614050e+001°)
2.34963282084788e+005	(3.84433582548749e+001dB,8.89669830011481e+001°)
2.35504928389559e+005	(3.84019148917331e+001dB,8.89645021655801e+001°)
2.36047823318015e+005	(3.83606224027670e+001dB,8.89620163345241e+001°)
2.36591969748533e+005	(3.83194793600557e+001dB,8.89595254879024e+001°)
2.37137370566123e+005	(3.82784843542829e+001dB,8.89570296057333e+001°)
2.37684028662445e+005	(3.82376359944172e+001dB,8.89545286681292e+001°)
2.38231946935826e+005	(3.81969329073995e+001dB,8.89520226552931e+001°)
2.38781128291275e+005	(3.81563737378368e+001dB,8.89495115475163e+001°)
2.39331575640496e+005	(3.81159571477029e+001dB,8.89469953251760e+001°)
2.39883291901906e+005	(3.80756818160449e+001dB,8.89444739687325e+001°)
2.40436280000650e+005	(3.80355464386965e+001dB,8.89419474587270e+001°)
2.40990542868616e+005	(3.79955497279965e+001dB,8.89394157757789e+001°)
2.41546083444450e+005	(3.79556904125139e+001dB,8.89368789005839e+001°)
2.42102904673574e+005	(3.79159672367784e+001dB,8.89343368139116e+001°)
2.42661009508198e+005	(3.78763789610166e+001dB,8.89317894966029e+001°)
2.43220400907338e+005	(3.78369243608933e+001dB,8.89292369295684e+001°)
2.43781081836831e+005	(3.77976022272585e+001dB,8.89266790937861e+001°)
2.44343055269353e+005	(3.77584113658993e+001dB,8.89241159702991e+001°)
2.44906324184430e+005	(3.77193505972974e+001dB,8.89215475402140e+001°)
2.45470891568459e+005	(3.76804187563903e+001dB,8.89189737846985e+001°)
2.46036760414718e+005	(3.76416146923388e+001dB,8.89163946849799e+001°)
2.46603933723389e+005	(3.76029372682984e+001dB,8.89138102223430e+001°)
2.47172414501568e+005	(3.75643853611948e+001dB,8.89112203781283e+001°)
2.47742205763284e+005	(3.75259578615050e+001dB,8.89086251337302e+001°)
2.48313310529512e+005	(3.74876536730421e+001dB,8.89060244705953e+001°)
2.48885731828194e+005	(3.74494717127442e+001dB,8.89034183702207e+001°)
2.49459472694250e+005	(3.74114109104678e+001dB,8.89008068141523e+001°)
2.50034536169598e+005	(3.73734702087853e+001dB,8.88981897839831e+001°)
2.50610925303166e+005	(3.73356485627860e+001dB,8.88955672613518e+001°)
2.51188643150912e+005	(3.72979449398817e+001dB,8.88929392279411e+001°)
2.51767692775840e+005	(3.72603583196153e+001dB,8.88903056654762e+001°)
2.52348077248012e+005	(3.72228876934736e+001dB,8.88876665557232e+001°)
2.52929799644568e+005	(3.71855320647036e+001dB,8.88850218804879e+001°)
2.53512863049745e+005	(3.71482904481321e+001dB,8.88823716216142e+001°)
2.54097270554884e+005	(3.71111618699893e+001dB,8.88797157609826e+001°)
2.54683025258458e+005	(3.70741453677350e+001dB,8.88770542805091e+001°)
2.55270130266078e+005	(3.70372399898886e+001dB,8.88743871621438e+001°)
2.55858588690518e+005	(3.70004447958623e+001dB,8.88717143878694e+001°)
2.56448403651725e+005	(3.69637588557972e+001dB,8.88690359397000e+001°)
2.57039578276840e+005	(3.69271812504027e+001dB,8.88663517996799e+001°)
2.57632115700211e+005	(3.68907110707987e+001dB,8.88636619498826e+001°)
2.58226019063413e+005	(3.68543474183609e+001dB,8.88609663724091e+001°)
2.58821291515262e+005	(3.68180894045690e+001dB,8.88582650493871e+001°)
2.59417936211834e+005	(3.67819361508574e+001dB,8.88555579629697e+001°)
2.60015956316480e+005	(3.67458867884689e+001dB,8.88528450953342e+001°)
2.60615354999842e+005	(3.67099404583112e+001dB,8.88501264286815e+001°)
2.61216135439873e+005	(3.66740963108157e+001dB,8.88474019452341e+001°)
2.61818300821851e+005	(3.66383535057990e+001dB,8.88446716272360e+001°)
2.62421854338396e+005	(3.66027112123271e+001dB,8.88419354569509e+001°)
2.63026799189490e+005	(3.65671686085817e+001dB,8.88391934166616e+001°)
2.63633138582490e+005	(3.65317248817294e+001dB,8.88364454886691e+001°)
2.64240875732146e+005	(3.64963792277924e+001dB,8.88336916552911e+001°)
2.64850013860622e+005	(3.64611308515227e+001dB,8.88309318988616e+001°)
2.65460556197505e+005	(3.64259789662773e+001dB,8.88281662017296e+001°)
2.66072505979832e+005	(3.63909227938967e+001dB,8.88253945462584e+001°)
2.66685866452099e+005	(3.63559615645846e+001dB,8.88226169148246e+001°)
2.67300640866282e+005	(3.63210945167906e+001dB,8.88198332898171e+001°)
2.67916832481854e+005	(3.62863208970944e+001dB,8.88170436536364e+001°)
