Freq.	V(out)
1.20781383510658e+000	(1.99994199876818e+001dB,1.79542115353452e+002°)
1.21059813355028e+000	(1.99994187074777e+001dB,1.79541059865424e+002°)
1.21338885046478e+000	(1.99994174213648e+001dB,1.79540001944558e+002°)
1.21618600064617e+000	(1.99994161293160e+001dB,1.79538941585248e+002°)
1.21898959892467e+000	(1.99994148313036e+001dB,1.79537878781873e+002°)
1.22179966016467e+000	(1.99994135273004e+001dB,1.79536813528803e+002°)
1.22461619926485e+000	(1.99994122172785e+001dB,1.79535745820392e+002°)
1.22743923115821e+000	(1.99994109012102e+001dB,1.79534675650983e+002°)
1.23026877081218e+000	(1.99994095790676e+001dB,1.79533603014904e+002°)
1.23310483322871e+000	(1.99994082508227e+001dB,1.79532527906471e+002°)
1.23594743344431e+000	(1.99994069164473e+001dB,1.79531450319988e+002°)
1.23879658653017e+000	(1.99994055759131e+001dB,1.79530370249745e+002°)
1.24165230759221e+000	(1.99994042291917e+001dB,1.79529287690017e+002°)
1.24451461177118e+000	(1.99994028762546e+001dB,1.79528202635068e+002°)
1.24738351424274e+000	(1.99994015170730e+001dB,1.79527115079150e+002°)
1.25025903021751e+000	(1.99994001516181e+001dB,1.79526025016497e+002°)
1.25314117494121e+000	(1.99993987798610e+001dB,1.79524932441335e+002°)
1.25602996369467e+000	(1.99993974017726e+001dB,1.79523837347874e+002°)
1.25892541179396e+000	(1.99993960173237e+001dB,1.79522739730311e+002°)
1.26182753459046e+000	(1.99993946264849e+001dB,1.79521639582830e+002°)
1.26473634747094e+000	(1.99993932292267e+001dB,1.79520536899600e+002°)
1.26765186585764e+000	(1.99993918255195e+001dB,1.79519431674780e+002°)
1.27057410520833e+000	(1.99993904153336e+001dB,1.79518323902512e+002°)
1.27350308101645e+000	(1.99993889986390e+001dB,1.79517213576927e+002°)
1.27643880881113e+000	(1.99993875754057e+001dB,1.79516100692141e+002°)
1.27938130415731e+000	(1.99993861456035e+001dB,1.79514985242257e+002°)
1.28233058265581e+000	(1.99993847092022e+001dB,1.79513867221364e+002°)
1.28528665994340e+000	(1.99993832661712e+001dB,1.79512746623538e+002°)
1.28824955169292e+000	(1.99993818164799e+001dB,1.79511623442842e+002°)
1.29121927361332e+000	(1.99993803600977e+001dB,1.79510497673323e+002°)
1.29419584144977e+000	(1.99993788969935e+001dB,1.79509369309017e+002°)
1.29717927098374e+000	(1.99993774271365e+001dB,1.79508238343944e+002°)
1.30016957803308e+000	(1.99993759504955e+001dB,1.79507104772113e+002°)
1.30316677845208e+000	(1.99993744670391e+001dB,1.79505968587515e+002°)
1.30617088813163e+000	(1.99993729767359e+001dB,1.79504829784131e+002°)
1.30918192299919e+000	(1.99993714795542e+001dB,1.79503688355927e+002°)
1.31219989901899e+000	(1.99993699754625e+001dB,1.79502544296855e+002°)
1.31522483219202e+000	(1.99993684644286e+001dB,1.79501397600852e+002°)
1.31825673855619e+000	(1.99993669464207e+001dB,1.79500248261842e+002°)
1.32129563418636e+000	(1.99993654214065e+001dB,1.79499096273736e+002°)
1.32434153519444e+000	(1.99993638893537e+001dB,1.79497941630430e+002°)
1.32739445772952e+000	(1.99993623502298e+001dB,1.79496784325805e+002°)
1.33045441797787e+000	(1.99993608040022e+001dB,1.79495624353729e+002°)
1.33352143216310e+000	(1.99993592506381e+001dB,1.79494461708057e+002°)
1.33659551654622e+000	(1.99993576901045e+001dB,1.79493296382627e+002°)
1.33967668742571e+000	(1.99993561223684e+001dB,1.79492128371266e+002°)
1.34276496113764e+000	(1.99993545473966e+001dB,1.79490957667783e+002°)
1.34586035405572e+000	(1.99993529651555e+001dB,1.79489784265977e+002°)
1.34896288259143e+000	(1.99993513756118e+001dB,1.79488608159630e+002°)
1.35207256319405e+000	(1.99993497787316e+001dB,1.79487429342510e+002°)
1.35518941235081e+000	(1.99993481744812e+001dB,1.79486247808372e+002°)
1.35831344658693e+000	(1.99993465628265e+001dB,1.79485063550954e+002°)
1.36144468246572e+000	(1.99993449437333e+001dB,1.79483876563983e+002°)
1.36458313658870e+000	(1.99993433171673e+001dB,1.79482686841168e+002°)
1.36772882559562e+000	(1.99993416830941e+001dB,1.79481494376207e+002°)
1.37088176616462e+000	(1.99993400414790e+001dB,1.79480299162781e+002°)
1.37404197501229e+000	(1.99993383922871e+001dB,1.79479101194558e+002°)
1.37720946889372e+000	(1.99993367354835e+001dB,1.79477900465189e+002°)
1.38038426460265e+000	(1.99993350710331e+001dB,1.79476696968314e+002°)
1.38356637897155e+000	(1.99993333989006e+001dB,1.79475490697555e+002°)
1.38675582887166e+000	(1.99993317190505e+001dB,1.79474281646522e+002°)
1.38995263121312e+000	(1.99993300314473e+001dB,1.79473069808807e+002°)
1.39315680294507e+000	(1.99993283360550e+001dB,1.79471855177992e+002°)
1.39636836105570e+000	(1.99993266328379e+001dB,1.79470637747639e+002°)
1.39958732257238e+000	(1.99993249217598e+001dB,1.79469417511300e+002°)
1.40281370456172e+000	(1.99993232027843e+001dB,1.79468194462508e+002°)
1.40604752412968e+000	(1.99993214758751e+001dB,1.79466968594784e+002°)
1.40928879842164e+000	(1.99993197409956e+001dB,1.79465739901632e+002°)
1.41253754462252e+000	(1.99993179981089e+001dB,1.79464508376544e+002°)
1.41579377995684e+000	(1.99993162471781e+001dB,1.79463274012993e+002°)
1.41905752168885e+000	(1.99993144881661e+001dB,1.79462036804440e+002°)
1.42232878712258e+000	(1.99993127210356e+001dB,1.79460796744331e+002°)
1.42560759360195e+000	(1.99993109457491e+001dB,1.79459553826095e+002°)
1.42889395851086e+000	(1.99993091622689e+001dB,1.79458308043146e+002°)
1.43218789927330e+000	(1.99993073705574e+001dB,1.79457059388886e+002°)
1.43548943335341e+000	(1.99993055705764e+001dB,1.79455807856697e+002°)
1.43879857825560e+000	(1.99993037622879e+001dB,1.79454553439950e+002°)
1.44211535152463e+000	(1.99993019456534e+001dB,1.79453296131998e+002°)
1.44543977074568e+000	(1.99993001206345e+001dB,1.79452035926181e+002°)
1.44877185354452e+000	(1.99992982871924e+001dB,1.79450772815821e+002°)
1.45211161758750e+000	(1.99992964452884e+001dB,1.79449506794227e+002°)
1.45545908058172e+000	(1.99992945948833e+001dB,1.79448237854691e+002°)
1.45881426027510e+000	(1.99992927359379e+001dB,1.79446965990490e+002°)
1.46217717445647e+000	(1.99992908684128e+001dB,1.79445691194887e+002°)
1.46554784095566e+000	(1.99992889922684e+001dB,1.79444413461127e+002°)
1.46892627764362e+000	(1.99992871074649e+001dB,1.79443132782441e+002°)
1.47231250243247e+000	(1.99992852139624e+001dB,1.79441849152044e+002°)
1.47570653327565e+000	(1.99992833117207e+001dB,1.79440562563135e+002°)
1.47910838816796e+000	(1.99992814006995e+001dB,1.79439273008899e+002°)
1.48251808514570e+000	(1.99992794808583e+001dB,1.79437980482503e+002°)
1.48593564228676e+000	(1.99992775521564e+001dB,1.79436684977101e+002°)
1.48936107771066e+000	(1.99992756145528e+001dB,1.79435386485828e+002°)
1.49279440957874e+000	(1.99992736680065e+001dB,1.79434085001805e+002°)
1.49623565609418e+000	(1.99992717124763e+001dB,1.79432780518138e+002°)
1.49968483550212e+000	(1.99992697479206e+001dB,1.79431473027916e+002°)
1.50314196608977e+000	(1.99992677742979e+001dB,1.79430162524211e+002°)
1.50660706618649e+000	(1.99992657915662e+001dB,1.79428849000082e+002°)
1.51008015416389e+000	(1.99992637996835e+001dB,1.79427532448570e+002°)
1.51356124843595e+000	(1.99992617986077e+001dB,1.79426212862699e+002°)
1.51705036745908e+000	(1.99992597882963e+001dB,1.79424890235479e+002°)
1.52054752973224e+000	(1.99992577687066e+001dB,1.79423564559904e+002°)
1.52405275379703e+000	(1.99992557397958e+001dB,1.79422235828951e+002°)
1.52756605823781e+000	(1.99992537015210e+001dB,1.79420904035580e+002°)
1.53108746168177e+000	(1.99992516538389e+001dB,1.79419569172736e+002°)
1.53461698279903e+000	(1.99992495967061e+001dB,1.79418231233348e+002°)
1.53815464030277e+000	(1.99992475300790e+001dB,1.79416890210327e+002°)
1.54170045294930e+000	(1.99992454539137e+001dB,1.79415546096570e+002°)
1.54525443953815e+000	(1.99992433681664e+001dB,1.79414198884957e+002°)
1.54881661891222e+000	(1.99992412727926e+001dB,1.79412848568350e+002°)
1.55238700995782e+000	(1.99992391677481e+001dB,1.79411495139596e+002°)
1.55596563160481e+000	(1.99992370529881e+001dB,1.79410138591526e+002°)
1.55955250282669e+000	(1.99992349284679e+001dB,1.79408778916953e+002°)
1.56314764264069e+000	(1.99992327941424e+001dB,1.79407416108675e+002°)
1.56675107010788e+000	(1.99992306499664e+001dB,1.79406050159472e+002°)
1.57036280433329e+000	(1.99992284958943e+001dB,1.79404681062108e+002°)
1.57398286446595e+000	(1.99992263318806e+001dB,1.79403308809332e+002°)
1.57761126969908e+000	(1.99992241578793e+001dB,1.79401933393873e+002°)
1.58124803927011e+000	(1.99992219738444e+001dB,1.79400554808445e+002°)
1.58489319246084e+000	(1.99992197797296e+001dB,1.79399173045746e+002°)
1.58854674859751e+000	(1.99992175754883e+001dB,1.79397788098457e+002°)
1.59220872705090e+000	(1.99992153610738e+001dB,1.79396399959240e+002°)
1.59587914723646e+000	(1.99992131364392e+001dB,1.79395008620743e+002°)
1.59955802861440e+000	(1.99992109015373e+001dB,1.79393614075596e+002°)
1.60324539068977e+000	(1.99992086563207e+001dB,1.79392216316411e+002°)
1.60694125301260e+000	(1.99992064007418e+001dB,1.79390815335785e+002°)
1.61064563517800e+000	(1.99992041347528e+001dB,1.79389411126295e+002°)
1.61435855682621e+000	(1.99992018583057e+001dB,1.79388003680504e+002°)
1.61808003764279e+000	(1.99991995713522e+001dB,1.79386592990957e+002°)
1.62181009735865e+000	(1.99991972738438e+001dB,1.79385179050181e+002°)
1.62554875575021e+000	(1.99991949657318e+001dB,1.79383761850686e+002°)
1.62929603263944e+000	(1.99991926469672e+001dB,1.79382341384965e+002°)
1.63305194789406e+000	(1.99991903175010e+001dB,1.79380917645495e+002°)
1.63681652142753e+000	(1.99991879772837e+001dB,1.79379490624734e+002°)
1.64058977319926e+000	(1.99991856262658e+001dB,1.79378060315122e+002°)
1.64437172321465e+000	(1.99991832643973e+001dB,1.79376626709084e+002°)
1.64816239152523e+000	(1.99991808916282e+001dB,1.79375189799026e+002°)
1.65196179822873e+000	(1.99991785079082e+001dB,1.79373749577337e+002°)
1.65576996346924e+000	(1.99991761131868e+001dB,1.79372306036389e+002°)
1.65958690743728e+000	(1.99991737074132e+001dB,1.79370859168534e+002°)
1.66341265036988e+000	(1.99991712905364e+001dB,1.79369408966109e+002°)
1.66724721255078e+000	(1.99991688625051e+001dB,1.79367955421434e+002°)
1.67109061431042e+000	(1.99991664232679e+001dB,1.79366498526809e+002°)
1.67494287602615e+000	(1.99991639727731e+001dB,1.79365038274516e+002°)
1.67880401812227e+000	(1.99991615109687e+001dB,1.79363574656822e+002°)
1.68267406107018e+000	(1.99991590378026e+001dB,1.79362107665974e+002°)
1.68655302538845e+000	(1.99991565532222e+001dB,1.79360637294203e+002°)
1.69044093164297e+000	(1.99991540571750e+001dB,1.79359163533719e+002°)
1.69433780044704e+000	(1.99991515496080e+001dB,1.79357686376718e+002°)
1.69824365246145e+000	(1.99991490304680e+001dB,1.79356205815375e+002°)
1.70215850839466e+000	(1.99991464997017e+001dB,1.79354721841848e+002°)
1.70608238900283e+000	(1.99991439572554e+001dB,1.79353234448277e+002°)
1.71001531508999e+000	(1.99991414030752e+001dB,1.79351743626786e+002°)
1.71395730750813e+000	(1.99991388371070e+001dB,1.79350249369476e+002°)
1.71790838715729e+000	(1.99991362592963e+001dB,1.79348751668435e+002°)
1.72186857498571e+000	(1.99991336695885e+001dB,1.79347250515729e+002°)
1.72583789198991e+000	(1.99991310679287e+001dB,1.79345745903408e+002°)
1.72981635921480e+000	(1.99991284542618e+001dB,1.79344237823503e+002°)
1.73380399775384e+000	(1.99991258285323e+001dB,1.79342726268026e+002°)
1.73780082874908e+000	(1.99991231906846e+001dB,1.79341211228973e+002°)
1.74180687339131e+000	(1.99991205406627e+001dB,1.79339692698318e+002°)
1.74582215292020e+000	(1.99991178784106e+001dB,1.79338170668019e+002°)
1.74984668862436e+000	(1.99991152038716e+001dB,1.79336645130015e+002°)
1.75388050184146e+000	(1.99991125169893e+001dB,1.79335116076227e+002°)
1.75792361395839e+000	(1.99991098177065e+001dB,1.79333583498557e+002°)
1.76197604641133e+000	(1.99991071059661e+001dB,1.79332047388886e+002°)
1.76603782068586e+000	(1.99991043817106e+001dB,1.79330507739081e+002°)
1.77010895831712e+000	(1.99991016448822e+001dB,1.79328964540987e+002°)
1.77418948088986e+000	(1.99990988954229e+001dB,1.79327417786430e+002°)
1.77827941003862e+000	(1.99990961332744e+001dB,1.79325867467220e+002°)
1.78237876744778e+000	(1.99990933583782e+001dB,1.79324313575146e+002°)
1.78648757485174e+000	(1.99990905706754e+001dB,1.79322756101978e+002°)
1.79060585403498e+000	(1.99990877701070e+001dB,1.79321195039467e+002°)
1.79473362683222e+000	(1.99990849566136e+001dB,1.79319630379348e+002°)
1.79887091512848e+000	(1.99990821301356e+001dB,1.79318062113332e+002°)
1.80301774085926e+000	(1.99990792906129e+001dB,1.79316490233116e+002°)
1.80717412601061e+000	(1.99990764379855e+001dB,1.79314914730373e+002°)
1.81134009261929e+000	(1.99990735721928e+001dB,1.79313335596762e+002°)
1.81551566277282e+000	(1.99990706931741e+001dB,1.79311752823918e+002°)
1.81970085860967e+000	(1.99990678008684e+001dB,1.79310166403460e+002°)
1.82389570231932e+000	(1.99990648952144e+001dB,1.79308576326987e+002°)
1.82810021614243e+000	(1.99990619761505e+001dB,1.79306982586077e+002°)
1.83231442237089e+000	(1.99990590436147e+001dB,1.79305385172292e+002°)
1.83653834334803e+000	(1.99990560975449e+001dB,1.79303784077171e+002°)
1.84077200146864e+000	(1.99990531378788e+001dB,1.79302179292235e+002°)
1.84501541917915e+000	(1.99990501645534e+001dB,1.79300570808987e+002°)
1.84926861897776e+000	(1.99990471775059e+001dB,1.79298958618909e+002°)
1.85353162341449e+000	(1.99990441766728e+001dB,1.79297342713462e+002°)
1.85780445509138e+000	(1.99990411619907e+001dB,1.79295723084091e+002°)
1.86208713666254e+000	(1.99990381333954e+001dB,1.79294099722217e+002°)
1.86637969083435e+000	(1.99990350908230e+001dB,1.79292472619246e+002°)
1.87068214036548e+000	(1.99990320342088e+001dB,1.79290841766559e+002°)
1.87499450806709e+000	(1.99990289634881e+001dB,1.79289207155522e+002°)
1.87931681680294e+000	(1.99990258785958e+001dB,1.79287568777479e+002°)
1.88364908948947e+000	(1.99990227794665e+001dB,1.79285926623753e+002°)
1.88799134909596e+000	(1.99990196660344e+001dB,1.79284280685649e+002°)
1.89234361864465e+000	(1.99990165382337e+001dB,1.79282630954452e+002°)
1.89670592121082e+000	(1.99990133959980e+001dB,1.79280977421425e+002°)
1.90107827992297e+000	(1.99990102392606e+001dB,1.79279320077812e+002°)
1.90546071796291e+000	(1.99990070679547e+001dB,1.79277658914838e+002°)
1.90985325856590e+000	(1.99990038820131e+001dB,1.79275993923706e+002°)
1.91425592502075e+000	(1.99990006813682e+001dB,1.79274325095601e+002°)
1.91866874066995e+000	(1.99989974659521e+001dB,1.79272652421685e+002°)
1.92309172890982e+000	(1.99989942356968e+001dB,1.79270975893102e+002°)
1.92752491319060e+000	(1.99989909905337e+001dB,1.79269295500973e+002°)
1.93196831701659e+000	(1.99989877303941e+001dB,1.79267611236403e+002°)
1.93642196394627e+000	(1.99989844552088e+001dB,1.79265923090471e+002°)
1.94088587759244e+000	(1.99989811649084e+001dB,1.79264231054241e+002°)
1.94536008162232e+000	(1.99989778594232e+001dB,1.79262535118751e+002°)
1.94984459975770e+000	(1.99989745386831e+001dB,1.79260835275024e+002°)
1.95433945577505e+000	(1.99989712026177e+001dB,1.79259131514057e+002°)
1.95884467350565e+000	(1.99989678511563e+001dB,1.79257423826831e+002°)
1.96336027683570e+000	(1.99989644842279e+001dB,1.79255712204303e+002°)
1.96788628970650e+000	(1.99989611017611e+001dB,1.79253996637411e+002°)
1.97242273611451e+000	(1.99989577036841e+001dB,1.79252277117071e+002°)
1.97696964011151e+000	(1.99989542899251e+001dB,1.79250553634179e+002°)
1.98152702580475e+000	(1.99989508604115e+001dB,1.79248826179609e+002°)
1.98609491735702e+000	(1.99989474150707e+001dB,1.79247094744216e+002°)
1.99067333898684e+000	(1.99989439538298e+001dB,1.79245359318832e+002°)
1.99526231496853e+000	(1.99989404766152e+001dB,1.79243619894268e+002°)
1.99986186963239e+000	(1.99989369833534e+001dB,1.79241876461316e+002°)
2.00447202736481e+000	(1.99989334739702e+001dB,1.79240129010745e+002°)
2.00909281260837e+000	(1.99989299483913e+001dB,1.79238377533303e+002°)
2.01372424986203e+000	(1.99989264065420e+001dB,1.79236622019716e+002°)
2.01836636368121e+000	(1.99989228483471e+001dB,1.79234862460692e+002°)
2.02301917867792e+000	(1.99989192737313e+001dB,1.79233098846913e+002°)
2.02768271952093e+000	(1.99989156826187e+001dB,1.79231331169042e+002°)
2.03235701093586e+000	(1.99989120749334e+001dB,1.79229559417722e+002°)
2.03704207770536e+000	(1.99989084505987e+001dB,1.79227783583571e+002°)
2.04173794466917e+000	(1.99989048095379e+001dB,1.79226003657189e+002°)
2.04644463672431e+000	(1.99989011516738e+001dB,1.79224219629152e+002°)
2.05116217882520e+000	(1.99988974769289e+001dB,1.79222431490016e+002°)
2.05589059598378e+000	(1.99988937852252e+001dB,1.79220639230312e+002°)
2.06062991326964e+000	(1.99988900764846e+001dB,1.79218842840554e+002°)
2.06538015581016e+000	(1.99988863506284e+001dB,1.79217042311231e+002°)
2.07014134879068e+000	(1.99988826075777e+001dB,1.79215237632811e+002°)
2.07491351745454e+000	(1.99988788472530e+001dB,1.79213428795740e+002°)
2.07969668710333e+000	(1.99988750695748e+001dB,1.79211615790443e+002°)
2.08449088309692e+000	(1.99988712744629e+001dB,1.79209798607321e+002°)
2.08929613085367e+000	(1.99988674618369e+001dB,1.79207977236754e+002°)
2.09411245585052e+000	(1.99988636316160e+001dB,1.79206151669101e+002°)
2.09893988362315e+000	(1.99988597837191e+001dB,1.79204321894698e+002°)
2.10377843976610e+000	(1.99988559180644e+001dB,1.79202487903857e+002°)
2.10862814993292e+000	(1.99988520345702e+001dB,1.79200649686871e+002°)
2.11348903983627e+000	(1.99988481331540e+001dB,1.79198807234009e+002°)
2.11836113524813e+000	(1.99988442137333e+001dB,1.79196960535516e+002°)
2.12324446199984e+000	(1.99988402762249e+001dB,1.79195109581618e+002°)
2.12813904598233e+000	(1.99988363205454e+001dB,1.79193254362517e+002°)
2.13304491314620e+000	(1.99988323466110e+001dB,1.79191394868392e+002°)
2.13796208950185e+000	(1.99988283543373e+001dB,1.79189531089399e+002°)
2.14289060111968e+000	(1.99988243436399e+001dB,1.79187663015673e+002°)
2.14783047413015e+000	(1.99988203144336e+001dB,1.79185790637326e+002°)
2.15278173472399e+000	(1.99988162666331e+001dB,1.79183913944446e+002°)
2.15774440915228e+000	(1.99988122001527e+001dB,1.79182032927099e+002°)
2.16271852372664e+000	(1.99988081149060e+001dB,1.79180147575329e+002°)
2.16770410481931e+000	(1.99988040108066e+001dB,1.79178257879156e+002°)
2.17270117886336e+000	(1.99987998877674e+001dB,1.79176363828577e+002°)
2.17770977235277e+000	(1.99987957457011e+001dB,1.79174465413567e+002°)
