Freq.	V(out)/V(Vin)
2.32809125766496e-003	(1.09063327860563e+002dB,1.54065673753177e+002°)
2.33345806228096e-003	(1.09059495393643e+002dB,1.54013749612697e+002°)
2.33883723865931e-003	(1.09055648639292e+002dB,1.53961751766471e+002°)
2.34422881531988e-003	(1.09051787556966e+002dB,1.53909680281423e+002°)
2.34963282084826e-003	(1.09047912106101e+002dB,1.53857535225545e+002°)
2.35504928389596e-003	(1.09044022246115e+002dB,1.53805316667897e+002°)
2.36047823318053e-003	(1.09040117936406e+002dB,1.53753024678615e+002°)
2.36591969748571e-003	(1.09036199136354e+002dB,1.53700659328910e+002°)
2.37137370566161e-003	(1.09032265805322e+002dB,1.53648220691074e+002°)
2.37684028662483e-003	(1.09028317902656e+002dB,1.53595708838479e+002°)
2.38231946935864e-003	(1.09024355387688e+002dB,1.53543123845585e+002°)
2.38781128291313e-003	(1.09020378219734e+002dB,1.53490465787942e+002°)
2.39331575640534e-003	(1.09016386358095e+002dB,1.53437734742188e+002°)
2.39883291901944e-003	(1.09012379762061e+002dB,1.53384930786059e+002°)
2.40436280000689e-003	(1.09008358390906e+002dB,1.53332053998387e+002°)
2.40990542868655e-003	(1.09004322203896e+002dB,1.53279104459105e+002°)
2.41546083444489e-003	(1.09000271160283e+002dB,1.53226082249248e+002°)
2.42102904673613e-003	(1.08996205219311e+002dB,1.53172987450961e+002°)
2.42661009508237e-003	(1.08992124340214e+002dB,1.53119820147493e+002°)
2.43220400907377e-003	(1.08988028482217e+002dB,1.53066580423210e+002°)
2.43781081836870e-003	(1.08983917604538e+002dB,1.53013268363588e+002°)
2.44343055269392e-003	(1.08979791666387e+002dB,1.52959884055225e+002°)
2.44906324184470e-003	(1.08975650626969e+002dB,1.52906427585836e+002°)
2.45470891568498e-003	(1.08971494445484e+002dB,1.52852899044260e+002°)
2.46036760414758e-003	(1.08967323081127e+002dB,1.52799298520461e+002°)
2.46603933723429e-003	(1.08963136493090e+002dB,1.52745626105533e+002°)
2.47172414501608e-003	(1.08958934640562e+002dB,1.52691881891699e+002°)
2.47742205763323e-003	(1.08954717482729e+002dB,1.52638065972315e+002°)
2.48313310529552e-003	(1.08950484978778e+002dB,1.52584178441876e+002°)
2.48885731828234e-003	(1.08946237087896e+002dB,1.52530219396012e+002°)
2.49459472694290e-003	(1.08941973769269e+002dB,1.52476188931498e+002°)
2.50034536169638e-003	(1.08937694982085e+002dB,1.52422087146248e+002°)
2.50610925303206e-003	(1.08933400685537e+002dB,1.52367914139326e+002°)
2.51188643150953e-003	(1.08929090838817e+002dB,1.52313670010942e+002°)
2.51767692775880e-003	(1.08924765401126e+002dB,1.52259354862459e+002°)
2.52348077248052e-003	(1.08920424331667e+002dB,1.52204968796390e+002°)
2.52929799644609e-003	(1.08916067589649e+002dB,1.52150511916407e+002°)
2.53512863049785e-003	(1.08911695134291e+002dB,1.52095984327338e+002°)
2.54097270554925e-003	(1.08907306924817e+002dB,1.52041386135170e+002°)
2.54683025258499e-003	(1.08902902920460e+002dB,1.51986717447056e+002°)
2.55270130266119e-003	(1.08898483080465e+002dB,1.51931978371311e+002°)
2.55858588690559e-003	(1.08894047364084e+002dB,1.51877169017415e+002°)
2.56448403651766e-003	(1.08889595730584e+002dB,1.51822289496021e+002°)
2.57039578276881e-003	(1.08885128139242e+002dB,1.51767339918950e+002°)
2.57632115700252e-003	(1.08880644549350e+002dB,1.51712320399198e+002°)
2.58226019063454e-003	(1.08876144920213e+002dB,1.51657231050933e+002°)
2.58821291515304e-003	(1.08871629211153e+002dB,1.51602071989504e+002°)
2.59417936211876e-003	(1.08867097381507e+002dB,1.51546843331437e+002°)
2.60015956316522e-003	(1.08862549390628e+002dB,1.51491545194439e+002°)
2.60615354999884e-003	(1.08857985197889e+002dB,1.51436177697400e+002°)
2.61216135439915e-003	(1.08853404762682e+002dB,1.51380740960394e+002°)
2.61818300821893e-003	(1.08848808044418e+002dB,1.51325235104685e+002°)
2.62421854338438e-003	(1.08844195002530e+002dB,1.51269660252722e+002°)
2.63026799189532e-003	(1.08839565596472e+002dB,1.51214016528144e+002°)
2.63633138582532e-003	(1.08834919785721e+002dB,1.51158304055784e+002°)
2.64240875732189e-003	(1.08830257529778e+002dB,1.51102522961668e+002°)
2.64850013860664e-003	(1.08825578788170e+002dB,1.51046673373017e+002°)
2.65460556197548e-003	(1.08820883520448e+002dB,1.50990755418249e+002°)
2.66072505979875e-003	(1.08816171686192e+002dB,1.50934769226979e+002°)
2.66685866452142e-003	(1.08811443245007e+002dB,1.50878714930024e+002°)
2.67300640866325e-003	(1.08806698156530e+002dB,1.50822592659402e+002°)
2.67916832481897e-003	(1.08801936380425e+002dB,1.50766402548333e+002°)
2.68534444565845e-003	(1.08797157876389e+002dB,1.50710144731243e+002°)
2.69153480392685e-003	(1.08792362604149e+002dB,1.50653819343762e+002°)
2.69773943244486e-003	(1.08787550523466e+002dB,1.50597426522728e+002°)
2.70395836410878e-003	(1.08782721594135e+002dB,1.50540966406187e+002°)
2.71019163189078e-003	(1.08777875775985e+002dB,1.50484439133395e+002°)
2.71643926883902e-003	(1.08773013028882e+002dB,1.50427844844819e+002°)
2.72270130807785e-003	(1.08768133312727e+002dB,1.50371183682138e+002°)
2.72897778280798e-003	(1.08763236587462e+002dB,1.50314455788243e+002°)
2.73526872630665e-003	(1.08758322813065e+002dB,1.50257661307242e+002°)
2.74157417192782e-003	(1.08753391949555e+002dB,1.50200800384455e+002°)
2.74789415310233e-003	(1.08748443956993e+002dB,1.50143873166422e+002°)
2.75422870333810e-003	(1.08743478795481e+002dB,1.50086879800896e+002°)
2.76057785622028e-003	(1.08738496425165e+002dB,1.50029820436853e+002°)
2.76694164541145e-003	(1.08733496806234e+002dB,1.49972695224485e+002°)
2.77332010465178e-003	(1.08728479898923e+002dB,1.49915504315205e+002°)
2.77971326775922e-003	(1.08723445663513e+002dB,1.49858247861647e+002°)
2.78612116862970e-003	(1.08718394060333e+002dB,1.49800926017666e+002°)
2.79254384123727e-003	(1.08713325049760e+002dB,1.49743538938340e+002°)
2.79898131963430e-003	(1.08708238592219e+002dB,1.49686086779969e+002°)
2.80543363795165e-003	(1.08703134648189e+002dB,1.49628569700079e+002°)
2.81190083039887e-003	(1.08698013178197e+002dB,1.49570987857416e+002°)
2.81838293126439e-003	(1.08692874142824e+002dB,1.49513341411956e+002°)
2.82487997491564e-003	(1.08687717502707e+002dB,1.49455630524895e+002°)
2.83139199579931e-003	(1.08682543218533e+002dB,1.49397855358658e+002°)
2.83791902844149e-003	(1.08677351251050e+002dB,1.49340016076896e+002°)
2.84446110744785e-003	(1.08672141561059e+002dB,1.49282112844484e+002°)
2.85101826750384e-003	(1.08666914109421e+002dB,1.49224145827527e+002°)
2.85759054337488e-003	(1.08661668857057e+002dB,1.49166115193354e+002°)
2.86417796990651e-003	(1.08656405764946e+002dB,1.49108021110523e+002°)
2.87078058202462e-003	(1.08651124794131e+002dB,1.49049863748820e+002°)
2.87739841473560e-003	(1.08645825905714e+002dB,1.48991643279256e+002°)
2.88403150312654e-003	(1.08640509060863e+002dB,1.48933359874071e+002°)
2.89067988236540e-003	(1.08635174220811e+002dB,1.48875013706734e+002°)
2.89734358770125e-003	(1.08629821346855e+002dB,1.48816604951939e+002°)
2.90402265446438e-003	(1.08624450400361e+002dB,1.48758133785610e+002°)
2.91071711806653e-003	(1.08619061342760e+002dB,1.48699600384895e+002°)
2.91742701400109e-003	(1.08613654135555e+002dB,1.48641004928174e+002°)
2.92415237784326e-003	(1.08608228740318e+002dB,1.48582347595049e+002°)
2.93089324525025e-003	(1.08602785118691e+002dB,1.48523628566352e+002°)
2.93764965196146e-003	(1.08597323232391e+002dB,1.48464848024141e+002°)
2.94442163379869e-003	(1.08591843043207e+002dB,1.48406006151699e+002°)
2.95120922666631e-003	(1.08586344513002e+002dB,1.48347103133536e+002°)
2.95801246655147e-003	(1.08580827603717e+002dB,1.48288139155386e+002°)
2.96483138952427e-003	(1.08575292277368e+002dB,1.48229114404208e+002°)
2.97166603173795e-003	(1.08569738496049e+002dB,1.48170029068185e+002°)
2.97851642942911e-003	(1.08564166221934e+002dB,1.48110883336723e+002°)
2.98538261891788e-003	(1.08558575417277e+002dB,1.48051677400454e+002°)
2.99226463660811e-003	(1.08552966044414e+002dB,1.47992411451227e+002°)
2.99916251898757e-003	(1.08547338065762e+002dB,1.47933085682115e+002°)
3.00607630262815e-003	(1.08541691443823e+002dB,1.47873700287414e+002°)
3.01300602418604e-003	(1.08536026141184e+002dB,1.47814255462634e+002°)
3.01995172040194e-003	(1.08530342120517e+002dB,1.47754751404508e+002°)
3.02691342810123e-003	(1.08524639344582e+002dB,1.47695188310985e+002°)
3.03389118419419e-003	(1.08518917776225e+002dB,1.47635566381232e+002°)
3.04088502567620e-003	(1.08513177378385e+002dB,1.47575885815630e+002°)
3.04789498962790e-003	(1.08507418114088e+002dB,1.47516146815776e+002°)
3.05492111321543e-003	(1.08501639946454e+002dB,1.47456349584477e+002°)
3.06196343369060e-003	(1.08495842838696e+002dB,1.47396494325757e+002°)
3.06902198839108e-003	(1.08490026754117e+002dB,1.47336581244848e+002°)
3.07609681474063e-003	(1.08484191656121e+002dB,1.47276610548190e+002°)
3.08318795024927e-003	(1.08478337508204e+002dB,1.47216582443433e+002°)
3.09029543251351e-003	(1.08472464273960e+002dB,1.47156497139434e+002°)
3.09741929921650e-003	(1.08466571917083e+002dB,1.47096354846254e+002°)
3.10455958812827e-003	(1.08460660401365e+002dB,1.47036155775156e+002°)
3.11171633710594e-003	(1.08454729690700e+002dB,1.46975900138607e+002°)
3.11888958409385e-003	(1.08448779749083e+002dB,1.46915588150274e+002°)
3.12607936712387e-003	(1.08442810540613e+002dB,1.46855220025022e+002°)
3.13328572431550e-003	(1.08436822029492e+002dB,1.46794795978911e+002°)
3.14050869387613e-003	(1.08430814180030e+002dB,1.46734316229198e+002°)
3.14774831410123e-003	(1.08424786956639e+002dB,1.46673780994333e+002°)
3.15500462337454e-003	(1.08418740323844e+002dB,1.46613190493955e+002°)
3.16227766016829e-003	(1.08412674246276e+002dB,1.46552544948893e+002°)
3.16956746304341e-003	(1.08406588688674e+002dB,1.46491844581163e+002°)
3.17687407064969e-003	(1.08400483615893e+002dB,1.46431089613966e+002°)
3.18419752172604e-003	(1.08394358992896e+002dB,1.46370280271685e+002°)
3.19153785510067e-003	(1.08388214784762e+002dB,1.46309416779883e+002°)
3.19889510969131e-003	(1.08382050956684e+002dB,1.46248499365302e+002°)
3.20626932450538e-003	(1.08375867473969e+002dB,1.46187528255860e+002°)
3.21366053864023e-003	(1.08369664302043e+002dB,1.46126503680646e+002°)
3.22106879128335e-003	(1.08363441406450e+002dB,1.46065425869924e+002°)
3.22849412171255e-003	(1.08357198752851e+002dB,1.46004295055122e+002°)
3.23593656929619e-003	(1.08350936307030e+002dB,1.45943111468836e+002°)
3.24339617349340e-003	(1.08344654034891e+002dB,1.45881875344825e+002°)
3.25087297385425e-003	(1.08338351902460e+002dB,1.45820586918009e+002°)
3.25836701002000e-003	(1.08332029875889e+002dB,1.45759246424464e+002°)
3.26587832172327e-003	(1.08325687921452e+002dB,1.45697854101424e+002°)
3.27340694878829e-003	(1.08319326005552e+002dB,1.45636410187272e+002°)
3.28095293113110e-003	(1.08312944094716e+002dB,1.45574914921542e+002°)
3.28851630875974e-003	(1.08306542155602e+002dB,1.45513368544913e+002°)
3.29609712177449e-003	(1.08300120154996e+002dB,1.45451771299209e+002°)
3.30369541036805e-003	(1.08293678059814e+002dB,1.45390123427393e+002°)
3.31131121482582e-003	(1.08287215837107e+002dB,1.45328425173566e+002°)
3.31894457552601e-003	(1.08280733454054e+002dB,1.45266676782961e+002°)
3.32659553293995e-003	(1.08274230877971e+002dB,1.45204878501942e+002°)
3.33426412763225e-003	(1.08267708076310e+002dB,1.45143030578004e+002°)
3.34195040026105e-003	(1.08261165016656e+002dB,1.45081133259760e+002°)
3.34965439157818e-003	(1.08254601666734e+002dB,1.45019186796948e+002°)
3.35737614242945e-003	(1.08248017994406e+002dB,1.44957191440422e+002°)
3.36511569375481e-003	(1.08241413967674e+002dB,1.44895147442148e+002°)
3.37287308658859e-003	(1.08234789554682e+002dB,1.44833055055204e+002°)
3.38064836205972e-003	(1.08228144723713e+002dB,1.44770914533773e+002°)
3.38844156139193e-003	(1.08221479443196e+002dB,1.44708726133140e+002°)
3.39625272590399e-003	(1.08214793681702e+002dB,1.44646490109692e+002°)
3.40408189700991e-003	(1.08208087407948e+002dB,1.44584206720906e+002°)
3.41192911621919e-003	(1.08201360590798e+002dB,1.44521876225355e+002°)
3.41979442513699e-003	(1.08194613199261e+002dB,1.44459498882697e+002°)
3.42767786546440e-003	(1.08187845202496e+002dB,1.44397074953672e+002°)
3.43557947899865e-003	(1.08181056569813e+002dB,1.44334604700102e+002°)
3.44349930763328e-003	(1.08174247270670e+002dB,1.44272088384882e+002°)
3.45143739335846e-003	(1.08167417274679e+002dB,1.44209526271978e+002°)
3.45939377826112e-003	(1.08160566551604e+002dB,1.44146918626425e+002°)
3.46736850452521e-003	(1.08153695071361e+002dB,1.44084265714317e+002°)
3.47536161443196e-003	(1.08146802804025e+002dB,1.44021567802808e+002°)
3.48337315036002e-003	(1.08139889719824e+002dB,1.43958825160106e+002°)
3.49140315478576e-003	(1.08132955789144e+002dB,1.43896038055467e+002°)
3.49945167028347e-003	(1.08126000982530e+002dB,1.43833206759194e+002°)
3.50751873952558e-003	(1.08119025270687e+002dB,1.43770331542628e+002°)
3.51560440528288e-003	(1.08112028624477e+002dB,1.43707412678146e+002°)
3.52370871042477e-003	(1.08105011014928e+002dB,1.43644450439157e+002°)
3.53183169791946e-003	(1.08097972413226e+002dB,1.43581445100096e+002°)
3.53997341083424e-003	(1.08090912790726e+002dB,1.43518396936418e+002°)
3.54813389233565e-003	(1.08083832118942e+002dB,1.43455306224597e+002°)
3.55631318568975e-003	(1.08076730369557e+002dB,1.43392173242116e+002°)
3.56451133426234e-003	(1.08069607514421e+002dB,1.43328998267467e+002°)
3.57272838151918e-003	(1.08062463525551e+002dB,1.43265781580144e+002°)
3.58096437102625e-003	(1.08055298375132e+002dB,1.43202523460635e+002°)
3.58921934644994e-003	(1.08048112035520e+002dB,1.43139224190422e+002°)
3.59749335155731e-003	(1.08040904479241e+002dB,1.43075884051973e+002°)
3.60578643021632e-003	(1.08033675678995e+002dB,1.43012503328737e+002°)
3.61409862639602e-003	(1.08026425607652e+002dB,1.42949082305140e+002°)
3.62242998416688e-003	(1.08019154238259e+002dB,1.42885621266576e+002°)
3.63078054770090e-003	(1.08011861544035e+002dB,1.42822120499408e+002°)
3.63915036127196e-003	(1.08004547498378e+002dB,1.42758580290955e+002°)
3.64753946925597e-003	(1.07997212074860e+002dB,1.42695000929492e+002°)
3.65594791613114e-003	(1.07989855247234e+002dB,1.42631382704244e+002°)
3.66437574647822e-003	(1.07982476989430e+002dB,1.42567725905378e+002°)
3.67282300498073e-003	(1.07975077275558e+002dB,1.42504030823998e+002°)
3.68128973642520e-003	(1.07967656079911e+002dB,1.42440297752141e+002°)
3.68977598570139e-003	(1.07960213376961e+002dB,1.42376526982768e+002°)
3.69828179780255e-003	(1.07952749141365e+002dB,1.42312718809763e+002°)
3.70680721782565e-003	(1.07945263347963e+002dB,1.42248873527923e+002°)
3.71535229097161e-003	(1.07937755971781e+002dB,1.42184991432953e+002°)
3.72391706254557e-003	(1.07930226988030e+002dB,1.42121072821462e+002°)
3.73250157795709e-003	(1.07922676372107e+002dB,1.42057117990953e+002°)
3.74110588272042e-003	(1.07915104099599e+002dB,1.41993127239823e+002°)
3.74973002245472e-003	(1.07907510146278e+002dB,1.41929100867349e+002°)
3.75837404288433e-003	(1.07899894488110e+002dB,1.41865039173690e+002°)
3.76703798983897e-003	(1.07892257101248e+002dB,1.41800942459874e+002°)
3.77572190925404e-003	(1.07884597962039e+002dB,1.41736811027796e+002°)
3.78442584717082e-003	(1.07876917047020e+002dB,1.41672645180211e+002°)
3.79314984973670e-003	(1.07869214332924e+002dB,1.41608445220725e+002°)
3.80189396320549e-003	(1.07861489796676e+002dB,1.41544211453792e+002°)
3.81065823393761e-003	(1.07853743415396e+002dB,1.41479944184705e+002°)
3.81944270840035e-003	(1.07845975166403e+002dB,1.41415643719591e+002°)
3.82824743316811e-003	(1.07838185027208e+002dB,1.41351310365403e+002°)
3.83707245492267e-003	(1.07830372975525e+002dB,1.41286944429917e+002°)
3.84591782045341e-003	(1.07822538989263e+002dB,1.41222546221719e+002°)
3.85478357665760e-003	(1.07814683046532e+002dB,1.41158116050205e+002°)
3.86366977054057e-003	(1.07806805125641e+002dB,1.41093654225567e+002°)
3.87257644921605e-003	(1.07798905205104e+002dB,1.41029161058796e+002°)
3.88150365990636e-003	(1.07790983263631e+002dB,1.40964636861664e+002°)
3.89045144994268e-003	(1.07783039280141e+002dB,1.40900081946726e+002°)
3.89941986676531e-003	(1.07775073233753e+002dB,1.40835496627308e+002°)
3.90840895792390e-003	(1.07767085103792e+002dB,1.40770881217501e+002°)
3.91741877107770e-003	(1.07759074869788e+002dB,1.40706236032158e+002°)
3.92644935399587e-003	(1.07751042511477e+002dB,1.40641561386878e+002°)
3.93550075455765e-003	(1.07742988008803e+002dB,1.40576857598009e+002°)
3.94457302075266e-003	(1.07734911341917e+002dB,1.40512124982633e+002°)
3.95366620068115e-003	(1.07726812491178e+002dB,1.40447363858565e+002°)
3.96278034255427e-003	(1.07718691437158e+002dB,1.40382574544338e+002°)
3.97191549469428e-003	(1.07710548160634e+002dB,1.40317757359205e+002°)
3.98107170553484e-003	(1.07702382642597e+002dB,1.40252912623123e+002°)
3.99024902362129e-003	(1.07694194864250e+002dB,1.40188040656753e+002°)
3.99944749761085e-003	(1.07685984807007e+002dB,1.40123141781447e+002°)
4.00866717627290e-003	(1.07677752452496e+002dB,1.40058216319242e+002°)
4.01790810848927e-003	(1.07669497782560e+002dB,1.39993264592855e+002°)
4.02717034325446e-003	(1.07661220779255e+002dB,1.39928286925673e+002°)
4.03645392967592e-003	(1.07652921424853e+002dB,1.39863283641743e+002°)
4.04575891697430e-003	(1.07644599701842e+002dB,1.39798255065771e+002°)
4.05508535448371e-003	(1.07636255592928e+002dB,1.39733201523110e+002°)
4.06443329165200e-003	(1.07627889081034e+002dB,1.39668123339750e+002°)
4.07380277804099e-003	(1.07619500149301e+002dB,1.39603020842315e+002°)
4.08319386332679e-003	(1.07611088781088e+002dB,1.39537894358055e+002°)
4.09260659729997e-003	(1.07602654959975e+002dB,1.39472744214831e+002°)
4.10204102986593e-003	(1.07594198669763e+002dB,1.39407570741119e+002°)
4.11149721104509e-003	(1.07585719894472e+002dB,1.39342374265990e+002°)
4.12097519097317e-003	(1.07577218618346e+002dB,1.39277155119112e+002°)
4.13047501990148e-003	(1.07568694825848e+002dB,1.39211913630733e+002°)
4.13999674819717e-003	(1.07560148501666e+002dB,1.39146650131682e+002°)
4.14954042634349e-003	(1.07551579630713e+002dB,1.39081364953353e+002°)
4.15910610494008e-003	(1.07542988198123e+002dB,1.39016058427703e+002°)
4.16869383470322e-003	(1.07534374189256e+002dB,1.38950730887240e+002°)
4.17830366646608e-003	(1.07525737589699e+002dB,1.38885382665014e+002°)
4.18793565117905e-003	(1.07517078385263e+002dB,1.38820014094616e+002°)
4.19758983990994e-003	(1.07508396561986e+002dB,1.38754625510159e+002°)
4.20726628384430e-003	(1.07499692106133e+002dB,1.38689217246279e+002°)
